"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Borderline_Gap_Label","Secondary_Event_Label","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Renewal_Family","Regularity_Regime","Tonic_Subtype","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Burst_Strength_Stratum","Burst_Quota_ID","Burst_Contrast_Target","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts"
"TPL_016","TPL_016_RUN_001",1,0,4.13776968199169,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_046",2.50969903338701,"burst","BQ_046",1547630690,"hfs=1501304487;nested_burst=2110285959;point_process=1547630690","fc0e1ec55b07e3ea89bde37d6f12804cd485f721e538e401ad72ca11c751f323",0.5339887826005,4.20864925011993,0.02,11,4.13776968199169,0.376160880181063,1.02462987298993,0.566059120531536,0.357920064685748,513
"TPL_016","TPL_016_RUN_002",2,4.13776968199169,4.74298337980279,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",602338983,"point_process=602338983","a20a7df4f61ef5435054e1f025b64f84dd3de87ca7c9a2a3b383729542f04d59",0.605213697811102,,,1,0.605213697811102,0.605213697811102,0,0,0,1
"TPL_016","TPL_016_RUN_003",3,4.74298337980279,8.68432395708975,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_047",3.94977994356304,"burst","BQ_047",1221362904,"hfs=520244275;nested_burst=1972386655;point_process=1221362904","1a1ac954b69961e57b0a8a358c87c33e8e3d2675b2a4bb58fb4f39bfd315f712",0.746593930781819,2.89696303531528,0.02,9,3.94134057728695,0.437926730809661,0.971658467943953,0.848028157543994,0.719510110252659,2
"TPL_016","TPL_016_RUN_004",4,8.68432395708975,14.9441598111239,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_irregular",737988348,"point_process=737988348","934b5636cf1446b947771548c88e7b8d45f974c0f4a378b3c9133423a14ac90b",0.322148885531351,1.60481300926767,0.02,26,6.25983585403418,0.240762917462853,0.861719229347696,1.00491548350299,0.93809187793964,2
"TPL_016","TPL_016_RUN_005",5,14.9441598111239,21.5268966553794,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_048",4.32981372368522,"burst","BQ_048",873694719,"hfs=1288406681;nested_burst=716186438;point_process=873694719","9bd2d5dd22a4a5035465caae38ac53418010974a5bc66eefab97c445761ade79",0.542051657906268,3.44035115167499,0.02,16,6.58273684425549,0.411421052765968,0.870214563634439,0.63873942479166,0.45402018375697,1
"TPL_016","TPL_016_RUN_006",6,21.5268966553794,30.7450438131164,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","core","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1107591693,"point_process=1107591693","2d8b288bfbca0302150e81901bb545848884857a84f5ba530364bc9d150ec564",0.731704186368734,4.11667938204482,0.02,11,9.21814715773697,0.838013377976088,0.455637516778444,0.492890915574136,0.226759842635407,1
"TPL_016","TPL_016_RUN_007",7,30.7450438131164,35.2716550384234,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","none","none","none","none","none","explicit_gap","complex_multi_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","complex_multi_gap_after_tonic",2143291404,"point_process=2143291404","80065a61be805327526574c5687f7f5a9c3cd2f85b7e7947c04b7aa0a3fe2ac7",2.26330561265349,,,2,4.52661122530699,2.26330561265349,0.389669492057069,0.551075880510142,0.227763469560021,1
"TPL_016","TPL_016_RUN_008",8,35.2716550384234,36.7607405076157,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",915779796,"point_process=915779796","116691db0fdea8651ef6ef9d4c10a2124fee88477c284e1ad462a6154bbff7b2",1.48908546919236,,,1,1.48908546919236,1.48908546919236,0,0,0,1
"TPL_016","TPL_016_RUN_009",9,36.7607405076157,37.3960060481709,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_borderline_gap_only",537008209,"point_process=537008209","9646ec1d9db9e7703210d6df435e915b6c79911dd1d07a947754cf64e478a797",0.624520922906231,4.98505099711474,0.02,1,0.635265540555201,0.635265540555201,0,0,0,1
"TPL_016","TPL_016_RUN_010",10,37.3960060481709,40.8602544174892,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",2043716508,"point_process=2043716508","fb3fc43b92d9a2c8ab8ad479b5c277f675f6aee374d0d7f8e12e19d086772a8a",0.461020795074292,20.5222389192786,0.02,8,3.46424836931822,0.433031046164778,0.278428817018646,0.376022951619044,0.139524079517524,1
"TPL_016","TPL_016_RUN_011",11,40.8602544174892,45.1536870802649,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1316226357,"point_process=1316226357","6f91e973eb22c7117cb18b3154f604724265c67736cc0d455c9c72481cbeea23",4.29343266277574,,,1,4.29343266277574,4.29343266277574,0,0,0,1
"TPL_016","TPL_016_RUN_012",12,45.1536870802649,50.0952974708229,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","weak","BQ_091",2.2184814542532,"hfs_with_nested_burst","BQ_091",969254449,"hfs=1835977723;nested_burst=998119743;hfs_total=1612140963;point_process=969254449","4a8b2040c9276acd5c80ded97825f3686787291f98f5eb2a323145cf17f23c49",0.229724306138232,7.87122146459296,0.02,21,4.94161039055799,0.235314780502761,0.425464836078619,0.350197096953752,0.158732434111989,3
"TPL_016","TPL_016_RUN_013",13,50.0952974708229,54.8138106023371,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",1778793151,"point_process=1778793151","0933a240eeb0ed848bb8f87eea49b90cd710777233991773e4e29e35f926d495",4.71851313151419,,,1,4.71851313151419,4.71851313151419,0,0,0,1
"TPL_016","TPL_016_RUN_014",14,54.8138106023371,64.8699245232805,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_092",4.41392123920377,"hfs_with_nested_burst","BQ_092",230950389,"hfs=1742753073;nested_burst=307130246;hfs_total=1443811357;point_process=230950389","c161fce5ee4a90522e58db6ee2e3da82fe7ecf9cd006b046b6554c6260e46083",0.361853803079575,2.55885717370547,0.02,30,10.0561139209435,0.335203797364782,0.616590734156833,0.728397431259059,0.545787549400472,6
"TPL_017","TPL_017_RUN_001",1,0,5.48528480888004,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",1675459111,"point_process=1675459111","7e145d6396ac8d5cc0b94aea1914d73eb727cac0bac000a1a5a2a50eb9d3d44c",0.478557043336332,13.6733727671672,0.02,12,5.48528480888004,0.45710706740667,0.282528662402592,0.311466546348766,0.0956008955392011,1
"TPL_017","TPL_017_RUN_002",2,5.48528480888004,6.73581501463287,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_only",1217084940,"point_process=1217084940","e5e2bce3ce073e9c844198c16c5884391ee07a0b416d02b0c96aa6e2c259e423",0.64906864509685,2.73749287368264,0.02,2,1.25053020575284,0.625265102876418,0.879508381816319,1.24381268178545,1.16030249052774,1
"TPL_017","TPL_017_RUN_003",3,6.73581501463287,10.2324762561631,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_050",3.44369992450811,"burst","BQ_050",651510795,"hfs=548141537;nested_burst=506907285;point_process=651510795","2deac096c21a8f8c230e3fd706df43aa620535aa2f1125cc81382d074360b56f",0.567791702947579,4.13721408322453,0.02,11,3.49666124153021,0.317878294684564,0.799476176207702,0.491865104352902,0.247372723968719,7
"TPL_017","TPL_017_RUN_004",4,10.2324762561631,10.8350976322101,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",133394082,"point_process=133394082","10ce3fb795b55d9c18be35e613dd359b83368304837078eca9dcef0812f3a52e",0.602621376047045,,,1,0.602621376047045,0.602621376047045,0,0,0,1
"TPL_017","TPL_017_RUN_005",5,10.8350976322101,14.3730267795944,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_051",4.14778810110874,"burst","BQ_051",1284504141,"hfs=1974151460;nested_burst=1974294938;point_process=1284504141","2d1e0bc00dc9e5a152d639ef55065bb65880870b45afc3712478ffc9eaa022ff",0.570481480844319,4.28457957431674,0.02,9,3.53792914738424,0.393103238598249,0.939665873398879,0.417364541568382,0.221461378109597,4
"TPL_017","TPL_017_RUN_006",6,14.3730267795944,17.3440834174142,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_standalone",931427551,"point_process=931427551","be41d3b56c6bb20534fafdf6431d1646b8f435592da37e3336a57c14c1ea64bc",2.97105663781986,,,1,2.97105663781986,2.97105663781986,0,0,0,1
"TPL_017","TPL_017_RUN_007",7,17.3440834174142,17.9447367055298,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_canonical_pause_only",1046340180,"point_process=1046340180","8a03bf7e7b5ff7f72386882918b8dbfcac0e33492be40266a3cff9b2e85e15df",0.799753730255179,3.96971295471303,0.02,1,0.600653288115574,0.600653288115574,0,0,0,1
"TPL_017","TPL_017_RUN_008",8,17.9447367055298,18.8117391787868,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1195725838,"point_process=1195725838","38bc410d7f375d1d1adb8de96b9dff2ae9cd1f7411c3059dee742cd0369b4422",0.867002473257016,,,1,0.867002473257016,0.867002473257016,0,0,0,1
"TPL_017","TPL_017_RUN_009",9,18.8117391787868,19.853672116387,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_borderline_gap_only",338003464,"point_process=338003464","94623dc1200c88963d19dc0218629cc61e2796687dae655379cd062bc8e6d8d9",0.796735929220449,3.99393587722443,0.02,2,1.04193293760015,0.520966468800077,0.761579414427201,1.07703593670711,0.870004806718917,1
"TPL_017","TPL_017_RUN_010",10,19.853672116387,25.8194401200363,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_093",4.57007069315296,"hfs_with_nested_burst","BQ_093",237067895,"hfs=780421821;nested_burst=1702348614;hfs_total=734105201;point_process=237067895","0d1924dab9e17006a7b3bda69c31465fd3130246f47a2a7728a6ce318f2397e2",0.220369907906279,1.74997248498257,0.02,33,5.96576800364938,0.180780848595436,0.792033065594361,0.80638479966125,0.673582815881845,27
"TPL_017","TPL_017_RUN_011",11,25.8194401200363,28.0724009115243,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_hfs_overlay_hfs_1",179837338,"point_process=179837338","c73d07c4892de326a512dbabe79d2dab48ae7d3b40ae72e84c3677a92d4062f2",0.674440000858158,4.58009172277525,0.02,3,2.25296079148793,0.750986930495978,0.763528615048068,1.08291066079111,0.883021609640172,1
"TPL_017","TPL_017_RUN_012",12,28.0724009115243,32.3314368174889,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","boundary","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1760019499,"point_process=1760019499","0020aab7dc09840c46f5b25dde69f1890b6a4a3bcb51d330e3ca29ef4f735955",0.580770488781855,6.17409352399409,0.02,8,4.25903590596464,0.532379488245579,0.582374906799152,0.528776704159278,0.344032823034887,1
"TPL_017","TPL_017_RUN_013",13,32.3314368174889,36.4710415910942,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1930085806,"point_process=1930085806","680b5f560737ddfda5d9fb2cd95021d736567689245e352b0732c7eb3cadfc4c",4.13960477360524,,,1,4.13960477360524,4.13960477360524,0,0,0,1
"TPL_017","TPL_017_RUN_014",14,36.4710415910942,37.7396943558829,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",1991729908,"point_process=1991729908","f77f959c49495f8216c55c01ea923e6d5adbe05ff45f39e102c1b78e12fc8122",0.596068483556155,3.65980189782567,0.02,2,1.26865276478878,0.634326382394392,0.781097607046882,1.10463882942287,0.915170207601549,1
"TPL_017","TPL_017_RUN_015",15,37.7396943558829,44.1789897613672,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_049",2.38504672124982,"burst","BQ_049",210921880,"hfs=829713545;nested_burst=894325318;point_process=210921880","ddcb707d2d7e9acfca9d30414601d087a993ef90978d03e2b8e5acfdcd1faaf3",0.513260270887986,2.86555473506451,0.02,21,6.43929540548424,0.306633114546869,0.873951914971154,0.699881426642964,0.520742431403259,1200
"TPL_017","TPL_017_RUN_016",16,44.1789897613672,52.384046633537,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_regular",1386113011,"point_process=1386113011","c07e70b862aa3174a350987ed71c2016dee6a53ab78d7bfe64e3609ca66a38ba",0.314303594231606,6.47128039598465,0.02,29,8.20505687216979,0.282932995592062,0.41262551354256,0.4482994588257,0.237863727457268,1
"TPL_017","TPL_017_RUN_017",17,52.384046633537,55.4662991980694,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",760055570,"point_process=760055570","f2bef7e8bd800d282106bd6de92a8f6dee0319f2b0bb6e9f270ea5c68e70ce00",0.710655360436067,4.97294583264738,0.02,3,3.08225256453244,1.02741752151081,0.668731443529734,0.654043618017953,0.32535257736455,1
"TPL_017","TPL_017_RUN_018",18,55.4662991980694,64.1052499106005,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_094",3.02397947362624,"hfs_with_nested_burst","BQ_094",1062723752,"hfs=1527188381;nested_burst=577096437;hfs_total=605513447;point_process=1062723752","7ebfc3db619ffbc6125f855dbbac2110597f97752a8f71d4a8390e83838eb3c6",0.35716818202287,3.59796818159521,0.02,29,8.63895071253114,0.297894852156246,0.546716562348529,0.493865764461124,0.308110018136663,2
"TPL_018","TPL_018_RUN_001",1,0,4.89085939255675,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_irregular",564430357,"point_process=564430357","09f4acc3a557d06f8679d772df2c9f36a7cde0c452dcbf64185784e6e768e73b",0.267521154833958,1.16119253884535,0.02,21,4.89085939255675,0.232898066312226,0.773352493836019,0.682251355674181,0.485904803873105,1
"TPL_018","TPL_018_RUN_002",2,4.89085939255675,11.7188525301458,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_053",3.48964203940704,"burst","BQ_053",1816675194,"hfs=1912444814;nested_burst=850086270;point_process=1816675194","b2487e2b9690759648e9dec36663e58aa2dfd8eb699f4410633d4090f1971e7a",0.581584821722936,3.80423028245568,0.02,15,6.82799313758906,0.455199542505937,0.583816652834863,0.574713689810218,0.3655363556552,1
"TPL_018","TPL_018_RUN_003",3,11.7188525301458,16.0981807600143,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","core","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",1901906837,"point_process=1901906837","b5b88b8f6f76f375ed59334f9e884df6d6298658b1f666bc6139763ef02e0148",0.577794011235237,6.22111365012825,0.02,8,4.37932822986847,0.547416028733559,0.278462052251773,0.282606066607266,0.105560197485553,1
"TPL_018","TPL_018_RUN_004",4,16.0981807600143,20.3389012667718,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",2001104878,"point_process=2001104878","44fdc0f2afb19ff7b3866f8ff219363d9b5332857f659a4a5cf9d063b65754b5",4.2407205067575,,,1,4.2407205067575,4.2407205067575,0,0,0,1
"TPL_018","TPL_018_RUN_005",5,20.3389012667718,21.9747644765265,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",1078106182,"point_process=1078106182","91955f260ee1732a4a4e60d10be01c6a5932b19b4d9af4ce71abc207a0564b23",0.687060628738254,2.74173819331918,0.02,2,1.6358632097547,0.817931604877353,0.343197618695841,0.485354726933809,0.176676908217744,1
"TPL_018","TPL_018_RUN_006",6,21.9747644765265,25.8899108611366,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_054",5.07888141961303,"burst","BQ_054",805651833,"hfs=1116644049;nested_burst=1728211164;point_process=805651833","a50ced3d83a912bede0d51c046049f0ce6a1a94c7f44e271095ae9bef5565dfb",0.653291060414631,3.71992220580578,0.02,9,3.91514638461011,0.435016264956679,1.36646509644994,0.567698757525866,0.331140638564737,2
"TPL_018","TPL_018_RUN_007",7,25.8899108611366,26.5282916520117,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",1751578329,"point_process=1751578329","441bcb4d2ca7f94489eacf326748074c257b9e4a08fda6a77050a012d090c43d",0.6383807908751,,,1,0.6383807908751,0.6383807908751,0,0,0,1
"TPL_018","TPL_018_RUN_008",8,26.5282916520117,30.0153354673145,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_052",2.54958813842386,"burst","BQ_052",1269446783,"hfs=982630292;nested_burst=1958349231;point_process=1269446783","7ae51c8cd06a8394a5e9c0ca0ed142c96cb8ebf2ef27b3e558067a63f1fff2e2",0.727133183402475,3.00825776010752,0.02,8,3.48704381530282,0.435880476912853,0.747727508255992,0.674537988243087,0.457523994187394,4
"TPL_018","TPL_018_RUN_009",9,30.0153354673145,32.9923656335158,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",1398935686,"point_process=1398935686","00e90385f9dbd0367615fde6b0f7cca68e39d82be828ca7c95af276c6cb25bde",0.389929668577388,3.38894969155081,0.02,8,2.97703016620127,0.372128770775158,0.727814409253785,0.511564366324081,0.282066719296592,1
"TPL_018","TPL_018_RUN_010",10,32.9923656335158,39.1281359827203,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","none","none","none","none","none","explicit_gap","complex_multi_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","complex_multi_gap_after_tonic",729184153,"point_process=729184153","79f26602836006a6ff5adf24bf5bc0302339eb14460ab830b5f0f37711eb320f",3.06788517460227,,,2,6.13577034920454,3.06788517460227,0.0538027954917428,0.0760886430780087,0.00434211120408945,1
"TPL_018","TPL_018_RUN_011",11,39.1281359827203,49.5680954744484,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_095",3.87002907274291,"hfs_with_nested_burst","BQ_095",2070518859,"hfs=1728743472;nested_burst=1054826561;hfs_total=914986641;point_process=2070518859","4874b916b9061188d43f8c89cf18657853676384b5b2326397428b8d2d7565ea",0.374345898563042,9.24773531360552,0.02,34,10.4399594917281,0.30705763210965,0.50301409111795,0.347068355440944,0.143888008777895,17
"TPL_018","TPL_018_RUN_012",12,49.5680954744484,54.4974425029852,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",2061705485,"point_process=2061705485","393309f0a4d50371ee79fb67c5d64694f0e1f2fd55abd559bea62ab33c002121",4.92934702853672,,,1,4.92934702853672,4.92934702853672,0,0,0,1
"TPL_018","TPL_018_RUN_013",13,54.4974425029852,61.5862430156376,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_096",4.74715033767279,"hfs_with_nested_burst","BQ_096",1436324791,"hfs=854449079;nested_burst=481150575;hfs_total=2082579022;point_process=1436324791","00242c9a9f4c90d4442d6cd90e3b62344992c166b6f466418426c87624210908",0.233378430884331,4.51455194107257,0.02,34,7.0888005126524,0.20849413272507,0.611618795806899,0.507361955441708,0.324382204579084,219
"TPL_018","TPL_018_RUN_014",14,61.5862430156376,62.1942315553001,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_composite_hfs_pause_hfs_macro",1843533510,"point_process=1843533510","d6c7737b6f54524a4c17a1c0bf3004a4fee599c815b1eee1d4d21e7b2469df53",0.720004701532889,3.75277500203811,0.02,1,0.607988539662544,0.607988539662544,0,0,0,1
"TPL_018","TPL_018_RUN_015",15,62.1942315553001,62.9956244897971,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",696216318,"point_process=696216318","3f0de53595fdabbb3beaf0d156ded29e16e4054c7c5a179ef39cdb7a89287249",0.80139293449698,,,1,0.80139293449698,0.80139293449698,0,0,0,1
"TPL_019","TPL_019_RUN_001",1,0,6.76201479958493,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_057",4.05385874933563,"burst","BQ_057",558146770,"hfs=1768000623;nested_burst=2113175506;point_process=558146770","b287cd592ecf64d4c91273cddb0a9fcd0172684b50f1347249668f4b5e83b311",0.807199539954308,2.81942303180695,0.02,15,6.76201479958493,0.450800986638995,1.01012553194854,0.648267161831117,0.501085965671447,4
"TPL_019","TPL_019_RUN_002",2,6.76201479958493,12.8589508346911,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_irregular",35633027,"point_process=35633027","1909c84eb1897fec80bd764d4e0a4b56e6c085140aa7ed057e8c9f949a613e1e",0.326920297071338,1.51630984211806,0.02,19,6.09693603510613,0.320891370268744,0.543070347003795,0.5853422721421,0.397820704242048,3
"TPL_019","TPL_019_RUN_003",3,12.8589508346911,14.2973448685188,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",208193983,"point_process=208193983","c62c56612155aee52dcfc6dab95ed34fae76ce9828ddde676b5b818c6b1bcd18",0.620191163336858,4.59916255390272,0.02,2,1.43839403382773,0.719197016913867,0.0719583188770248,0.101764430481456,0.00776699948341139,1
"TPL_019","TPL_019_RUN_004",4,14.2973448685188,15.6310216041193,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1906507480,"point_process=1906507480","23e57cf2faeb84b1672d711272ff3ace8ce9af132b35e0261654ab0f74863a8d",1.33367673560046,,,1,1.33367673560046,1.33367673560046,0,0,0,1
