"Template_ID","Interval_Index","Left_Spike_Index","Right_Spike_Index","Start_u","End_u","ISI_u","Run_ID","State_Label","Event_Label","State_Envelope_ID","Event_ID","Pause_Subtype","Contextual_Separator_Label","Contextual_Separator_ID","Borderline_Gap_Label","Borderline_Gap_ID","Secondary_Event_Label","Secondary_Event_ID","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Generator_Provenance","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Role","HFS_Role","Direct_HFS_Support","HFS_Interruption_Role","HFS_Support_Contract_Version","Legacy_V2_2_Direct_HFS_Support_Audit","Composite_HFS_Regime_ID","Hard_Cut_Reason","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","Latent_Pulse_ID","Burst_Strength_Stratum","Frozen_Burst_Target_Spikes","Burst_Quota_ID","Burst_Contrast_Target","Pulse_Refractory_Limited","Latent_Window_Truncated","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Candidate_Origin","Phenotype_Evaluation_Eligibility","Ambiguity_Reason","Tonic_Phenotype","Tonic_Phenotype_Evidence_Score","Tonic_Eligibility_Reason"
"TPL_016",117,117,118,57.7201886095551,58.5239235615106,0.803734951955565,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",118,118,119,58.5239235615106,58.8551214289513,0.331197867440691,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",119,119,120,58.8551214289513,59.37241359567,0.517292166718612,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",120,120,121,59.37241359567,59.4569091704536,0.0844955747836158,"TPL_016_RUN_014","Broad_HFS","Burst","TPL_016_STATE_005","TPL_016_EVENT_008","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","intermediate","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","TPL_016_PULSE_005","strong",6,"BQ_092",4.41392123920377,FALSE,FALSE,"PHENO_0080","clear_burst_like",3.9702918962389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_016",121,121,122,59.4569091704536,59.5313209728506,0.0744118023970826,"TPL_016_RUN_014","Broad_HFS","Burst","TPL_016_STATE_005","TPL_016_EVENT_008","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","intermediate","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","TPL_016_PULSE_005","strong",6,"BQ_092",4.41392123920377,FALSE,FALSE,"PHENO_0080","clear_burst_like",3.9702918962389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_016",122,122,123,59.5313209728506,59.6188260886127,0.0875051157620321,"TPL_016_RUN_014","Broad_HFS","Burst","TPL_016_STATE_005","TPL_016_EVENT_008","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","intermediate","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","TPL_016_PULSE_005","strong",6,"BQ_092",4.41392123920377,FALSE,FALSE,"PHENO_0080","clear_burst_like",3.9702918962389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_016",123,123,124,59.6188260886127,59.7593564722832,0.140530383670484,"TPL_016_RUN_014","Broad_HFS","Burst","TPL_016_STATE_005","TPL_016_EVENT_008","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","intermediate","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","TPL_016_PULSE_005","strong",6,"BQ_092",4.41392123920377,FALSE,FALSE,"PHENO_0080","clear_burst_like",3.9702918962389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_016",124,124,125,59.7593564722832,59.8324523358008,0.0730958635176355,"TPL_016_RUN_014","Broad_HFS","Burst","TPL_016_STATE_005","TPL_016_EVENT_008","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","intermediate","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","TPL_016_PULSE_005","strong",6,"BQ_092",4.41392123920377,FALSE,FALSE,"PHENO_0080","clear_burst_like",3.9702918962389,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_016",125,125,126,59.8324523358008,60.3788349503887,0.546382614587933,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",126,126,127,60.3788349503887,61.0587179633745,0.679883012985739,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",127,127,128,61.0587179633745,61.2321809455924,0.173462982217901,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",128,128,129,61.2321809455924,61.4790277360326,0.246846790440205,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",129,129,130,61.4790277360326,61.884817186563,0.405789450530474,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",130,130,131,61.884817186563,62.1726277671838,0.287810580620707,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",131,131,132,62.1726277671838,62.2985491610043,0.125921393820513,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",132,132,133,62.2985491610043,62.5557079351576,0.257158774153372,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",133,133,134,62.5557079351576,63.1550820287287,0.59937409357104,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",134,134,135,63.1550820287287,63.2735804311372,0.118498402408532,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",135,135,136,63.2735804311372,63.7413052505966,0.467724819459356,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",136,136,137,63.7413052505966,63.832036977388,0.090731726791418,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",137,137,138,63.832036977388,64.2575455424546,0.42550856506662,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",138,138,139,64.2575455424546,64.3858258836884,0.128280341233786,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_016",139,139,140,64.3858258836884,64.8699245232805,0.484098639592149,"TPL_016_RUN_014","Broad_HFS","none","TPL_016_STATE_005","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"TPL_016_REGIME_01","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",1,1,2,0,0.689728544149338,0.689728544149338,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",2,2,3,0.689728544149338,1.0874058199122,0.397677275762864,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",3,3,4,1.0874058199122,1.3566920168943,0.269286196982098,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",4,4,5,1.3566920168943,1.6559811594222,0.299289142527895,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",5,5,6,1.6559811594222,2.24977347616269,0.593792316740497,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",6,6,7,2.24977347616269,2.70184040696379,0.452066930801102,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",7,7,8,2.70184040696379,3.0485109819797,0.346670575015902,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",8,8,9,3.0485109819797,3.50212778609454,0.453616804114848,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",9,9,10,3.50212778609454,4.04013781080158,0.538010024707039,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",10,10,11,4.04013781080158,4.52918287462092,0.489045063819337,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",11,11,12,4.52918287462092,5.12185941492802,0.592676540307099,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",12,12,13,5.12185941492802,5.48528480888004,0.363425393952017,"TPL_017_RUN_001","Tonic","none","TPL_017_STATE_001","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","ambiguous","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.580352002878697,"borderline_continuous_evidence_score"
"TPL_017",13,13,14,5.48528480888004,6.49940624397424,1.0141214350942,"TPL_017_RUN_002","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",14,14,15,6.49940624397424,6.73581501463287,0.23640877065863,"TPL_017_RUN_002","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",15,15,16,6.73581501463287,6.98428591791283,0.248470903279961,"TPL_017_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",16,16,17,6.98428591791283,7.41356493896233,0.429279021049499,"TPL_017_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",17,17,18,7.41356493896233,7.76471021256952,0.351145273607192,"TPL_017_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",18,18,19,7.76471021256952,8.1765013427494,0.411791130179876,"TPL_017_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",19,19,20,8.1765013427494,9.07452276853035,0.898021425780952,"TPL_017_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",20,20,21,9.07452276853035,9.65860978695383,0.58408701842348,"TPL_017_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",21,21,22,9.65860978695383,9.80764988880227,0.149040101848438,"TPL_017_RUN_003","none","Burst","none","TPL_017_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_001","moderate",6,"BQ_050",3.44369992450811,FALSE,TRUE,"PHENO_0081","clear_burst_like",3.51302767174496,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",22,22,23,9.80764988880227,9.92953467829324,0.121884789490969,"TPL_017_RUN_003","none","Burst","none","TPL_017_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_001","moderate",6,"BQ_050",3.44369992450811,FALSE,TRUE,"PHENO_0081","clear_burst_like",3.51302767174496,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",23,23,24,9.92953467829324,9.99135045338059,0.0618157750873469,"TPL_017_RUN_003","none","Burst","none","TPL_017_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_001","moderate",6,"BQ_050",3.44369992450811,FALSE,TRUE,"PHENO_0081","clear_burst_like",3.51302767174496,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",24,24,25,9.99135045338059,10.090580245766,0.0992297923854393,"TPL_017_RUN_003","none","Burst","none","TPL_017_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_001","moderate",6,"BQ_050",3.44369992450811,FALSE,TRUE,"PHENO_0081","clear_burst_like",3.51302767174496,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",25,25,26,10.090580245766,10.2324762561631,0.141896010397053,"TPL_017_RUN_003","none","Burst","none","TPL_017_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_001","moderate",6,"BQ_050",3.44369992450811,FALSE,TRUE,"PHENO_0081","clear_burst_like",3.51302767174496,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",26,26,27,10.2324762561631,10.8350976322101,0.602621376047045,"TPL_017_RUN_004","none","none","none","none","none","Contextual_Separator","TPL_017_SEPARATOR_001","none","none","Contextual_Separator","TPL_017_SEPARATOR_001","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","contextual_gap_mechanism","explicit_gap","contextual_separator","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_017",27,27,28,10.8350976322101,10.9228591956173,0.0877615634071898,"TPL_017_RUN_005","none","Burst","none","TPL_017_EVENT_002","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_002","strong",6,"BQ_051",4.14778810110874,FALSE,TRUE,"PHENO_0082","clear_burst_like",4.06916574605968,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",28,28,29,10.9228591956173,11.0139661743842,0.0911069787668746,"TPL_017_RUN_005","none","Burst","none","TPL_017_EVENT_002","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_002","strong",6,"BQ_051",4.14778810110874,FALSE,TRUE,"PHENO_0082","clear_burst_like",4.06916574605968,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_017",29,29,30,11.0139661743842,11.186037343029,0.172071168644805,"TPL_017_RUN_005","none","Burst","none","TPL_017_EVENT_002","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_017_PULSE_002","strong",6,"BQ_051",4.14778810110874,FALSE,TRUE,"PHENO_0082","clear_burst_like",4.06916574605968,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
