"path","bytes","sha256"
"tests/testthat/test_multitrack_shadow_phase1a.R",12894,"d1e0821d4d39dd819c9590a26583d72ca12ffd9bcf2fd38c5ec3076843b142cd"
"tests/testthat/test_multitrack_validation_phase2c.R",24939,"a4e74a4749a25bdab6af930368c622a9f43a18b2f2f4bbfb4da0b56ca555a675"
"tests/testthat/test_native_wrappers.R",3781,"c73682dafa8542895e1b508388f8f6155cb104f28cafed69c3ed094ab8298adf"
"tests/testthat/test_nested_hfs_burst_local_rate.R",10490,"e182eeeef65d1187ac16371871483bcf690dfc047f2543bc9a42a7b5ebd97f73"
"tests/testthat/test_neural_manifold.R",3846,"b79795b33419f20c8c6edef99a6a95b3a1277097481a13cf012f60a5f781ad6e"
"tests/testthat/test_parameter_contract_source_semantics.R",5894,"628a55071bbaa9c7dc1cedd1d087ebf8241da79fad7dfbf870f5b996fb90ed7a"
"tests/testthat/test_parameter_delta_preview.R",13382,"3cc09704edaf11faf118b6e22bc2ce5b7368880dde08dbe68f909debf99d4b6c"
"tests/testthat/test_parameter_semantic_relations.R",14007,"51820bd888e3591a18681e3520d0639abe1afc8fc478d41fb0e093b2753581b5"
"tests/testthat/test_parameter_sensitivity_validation.R",9487,"4c3745aff2c966cbe786ad24bac98851fd507c5243f68cb7bc2beebe84f134d4"
"tests/testthat/test_patch_stack_cleanup.R",5105,"39fdce47e6b8977b04c2cf41fbd06ae55594c62bd19fd13412873da71001feb9"
"tests/testthat/test_pause_error_reviewer.R",1646,"f5fd1b586445006a262fdfabb14f5595d6be06ad3f4be09a24fd978e8305ae4d"
"tests/testthat/test_pause_strong_tail_threshold.R",6786,"b1f75050e1ff1035cf92d627771e8888528d29c90954431ac8e849bbab7d5d9f"
"tests/testthat/test_possible_burst_promotion.R",3153,"3060963c86396e06c70de7b968e67c825d58c3b01274200f39a5a18c2817b15d"
"tests/testthat/test_product_hardening.R",13693,"c75afa786b4f915ec796a5f0ec302aa6af06b9bd273e49c728f000f6cea59577"
"tests/testthat/test_product_param_scrub.R",506,"4c49ffe640beb4f1bbf74013c2a87055f996de3a12b750c17d954a6781df4abc"
"tests/testthat/test_provider_adapters_phase_b2.R",30401,"b5c51637e6690fe31376438e42d44d49b61e3070be2b5087870f193e0cf8075a"
"tests/testthat/test_provider_adjudication_phase_c.R",9696,"c16417c625e59118b4db51b20e3a6b4767fadc8df7234ff47b3e5d61781c4254"
"tests/testthat/test_provider_contract_phase_a.R",46189,"46a4ebebf30971832978b9a92cd69659585fcbb167b6cc4319b7afa27e636f78"
"tests/testthat/test_provider_normalization_phase_b1.R",28083,"7056d45939660a0017024987ca1a2b96aef1b051dabe741572293bef94e02065"
"tests/testthat/test_provider_scientific_composer_phase_d.R",12484,"677ac4e1dceaa03d6dd413a55f85cf40782b0db60dbc257a97ac5df76108371e"
"tests/testthat/test_provider_workbench_phase_e.R",17261,"9ec1ce67194922522e5e6a2dd8bc8dfeb182a1be4b8f9bac32af18395376e513"
"tests/testthat/test_publication_readiness_framework.R",8081,"0b820d8a7a36935b1e7ded979094698dca88815423ef9544ed0348d5b78617a8"
"tests/testthat/test_publication_validation_hfs_semantics.R",29447,"1993dca3296b48dfc8ce812d51f788a02653bf1d84938bfa04d7d971f3d0e585"
"tests/testthat/test_qc_message.R",1934,"10ca2a5917384ba07554552f927d888d8db848ddee062b37bed74bac5cc1e922"
"tests/testthat/test_realdata_smoke.R",356,"49269c8922957308ee2bdb95fa60030fe2d4dc94994cf3dd88c93741044c33b2"
"tests/testthat/test_refractory_dense_episode_regressions.R",10456,"534dfd87d2f88a2a084034f42f85ff93c1c0f6475dd9c803cc2d309604b1880b"
"tests/testthat/test_reviewer_group_holdout_integrity.R",12606,"12fbd5edcc608216afa2ae1a68f24c77a0ce6c8844dfea6bcd1fca5cbbe42618"
"tests/testthat/test_reviewer_label_blind.R",6999,"8944a81e7fc50980bab69e433b46018d6b186d69b0c0e7c9c5687ae81ab7e893"
"tests/testthat/test_reviewer_param_contract.R",9329,"c8e52d4081dc07fc012361efb2fb7a65731802536bfc5b08034a48a535fd712d"
"tests/testthat/test_reviewer_run_provenance.R",8710,"2f6e23198fcbb84b12a42d6baced40bac036ea0a1ddcab6c9f3c909ef3fe01c7"
"tests/testthat/test_reviewer_validation_matching_holdout.R",7527,"d57293c732dcc2a998d85d99135a77ce8511b995cd71840daaea9e9992ef8b2f"
"tests/testthat/test_schema_yaml_config.R",18427,"204100a89fa61849669903f83a7d3f58c0a186a2c42cd054939cba1d867800ab"
"tests/testthat/test_scientific_validation.R",1523,"cf4b51ed27453e37cf21cdf066df261276ff353f4d9f5b5b21550d510fd619db"
"tests/testthat/test_scientific_validation_defaults.R",424,"f307ce0b18b8c2a94612d6acc1dba430f6c063f93083022cba4129732129b309"
"tests/testthat/test_slicetca.R",2573,"cf8f5cc700b00423cb074e3e2de0b6b64bef555be1d8094d2accf3051df850d9"
"tests/testthat/test_slow_isi_structural_burst.R",1745,"91ad1c420d0682d97337cab726b6dbd5107799694f195fe179275a76082f0b69"
"tests/testthat/test_spike_train_metadata.R",660,"870a6117c28dee7bfce14e8ac79112bbe29bc123ca5a59dafc8c5ae2fabee10e"
"tests/testthat/test_state_dynamics_layers.R",6745,"54eb5686b84d0a58e6a45db65ef3715327bfd617a0537fdab83109bb85e1ca75"
"tests/testthat/test_state_event_boundary_semantics.R",8321,"5ff30bc3c1123607475a3c2ba7618e6fe820914426e19517051077b0c8958c47"
"tests/testthat/test_state_space_pca.R",3851,"3f94e52428e5d727c4038e65887ffc6d6eb88455b24457dd23e40797dcbb5de2"
"tests/testthat/test_state_trajectory.R",10528,"59ece3f6adc05e39ff2dc0ee7f655740708c8a887122b9f84b77b733e794d603"
"tests/testthat/test_statistical_strengthening.R",8063,"7e389cad54f3d2b95e18dc6b1ee6b6221e8d0845eae2c847699fb0221b542297"
"tests/testthat/test_structure_first_burst_screen.R",19689,"2b36d1f3caf1386239653fccabbb7e13d841687abb2fa066f585d44f4803c7f2"
"tests/testthat/test_support_threshold_parameter_import.R",4389,"54450c38f42e48316b6fc2ca198fcdf8237535252ae85a680b6b6989d476f678"
"tests/testthat/test_task_events.R",4068,"15614812773067767145aa68a51ca0b144379a3dc7c780e00f41f4dfdf667e9b"
"tests/testthat/test_tf_burst_hard_threshold_root.R",18969,"b4f34fbbb5caefa058b82d8c73f9c4e30b99194b45a82de4913dbf5cd1a4e47c"
"tests/testthat/test_tf_burst_pause_boundary.R",15733,"e8642299662caf78f370ae021a6496f298abf43dbdd5a9e1203617625516e13a"
"tests/testthat/test_tf_burst_pause_ownership.R",18527,"bbd29a518f0a8c957a0b5a8aecd75bcb7d3cf6220dd74e55d358f1356536bd66"
"tests/testthat/test_tf_burst_structure_union.R",19597,"be0c36fda1ad83c261e7e1b3d5e3ec6cef985a1288424f6b485f4ae698623441"
"tests/testthat/test_tf_pause_raw_canonical.R",18037,"6aaf31515a9de6c2f7ed55246b87274be139ca53057e1ecd14caee5eb67203ad"
"tests/testthat/test_threshold_elastic_burst_path.R",6128,"2eefd7187c9fcaa8514ca190be6acb2652ada5af5675e0343a6e6e8808a53b64"
"tests/testthat/test_threshold_first_broad_hfs_state.R",8937,"9c5227943968ba5501cd86734f1b287822a6549776718111a99c107e709e5ff1"
"tests/testthat/test_threshold_first_candidate_lineage_active_entry.R",20467,"15bdb4d031b027d842c69b37ab78ef432178d6496823071dcf62dfa0e319a39c"
"tests/testthat/test_threshold_first_candidate_lineage_burst_refractory.R",21376,"34818fae2c69719d410d1a1eff158737e469e24679e0ac2d0b2aa491664360de"
"tests/testthat/test_threshold_first_candidate_lineage_burst_stage1_2.R",21197,"0dd72841f9f6071bb7926f85529fb242d7ff9594b1d8a2160d473c29fca8cbed"
"tests/testthat/test_threshold_first_candidate_lineage_burst_stage4.R",15915,"aa914c68e3fcf53f142651593c87ac0a71690f8a69474f2fe808875d4df37344"
"tests/testthat/test_threshold_first_candidate_lineage_collector.R",8093,"3c80d474b6e014d803cec5f571b0d2f38fb1aa52381a042ff5eb60ed40383d24"
"tests/testthat/test_threshold_first_candidate_lineage_contract.R",85095,"7ac15594387f066d29ea115aaae195c34a7f48ae2b798946a3c9f7942cd5a610"
"tests/testthat/test_threshold_first_candidate_lineage_live_guard.R",15479,"11775f7647ba2552d468b52beeba969dc697bb791a90fc05e6e0d6dc0dacac3d"
"tests/testthat/test_threshold_first_candidate_lineage_pause_contextual.R",34194,"db1d91c5a8a6bc4fc3e18b9c31fe4fd4fcc3e978ed6e036b8c5fc111c1574b7a"
"tests/testthat/test_threshold_first_candidate_lineage_plumbing.R",12173,"66dc8bdeb5835acff859e64e47bf3c9bd93b82863e29efa2ed42c64c250ff7c1"
"tests/testthat/test_threshold_first_gap_final.R",5196,"cfe0d9e615bf8463984d379a39a8f505e00f1b19495fa6d883e8303035aacc38"
"tests/testthat/test_threshold_first_nested_hfs_review.R",6743,"0b717e8afcb9e10723ab1cfc6adbb62ecbdb902b048980fc632e40a44daf4819"
"tests/testthat/test_threshold_first_phase0_contracts.R",39907,"38fac81c4ac7aa6736c2cb25ba2be1b409c1fc70754745a6809449ce2a853798"
"tests/testthat/test_threshold_first_tonic_state.R",7128,"bd4fa62f8deeae702a8afc3d43c6709c712c74bb4abae8e0122a8ea4d795fc75"
"tests/testthat/test_tonic_burst_overlap_guard.R",6505,"c8a5c2d5016e693e5a14a47fd26678f49fd295433df18d574eb490ea191a39d1"
"tests/testthat/test_tonic_frozen_band_entry.R",17227,"d7958d7373e4dc74c8ff404842710fe6891a8a2d84849dfd12adc697d588990b"
"tests/testthat/test_tonic_hfs_edge_resolution.R",4609,"b4612b6ec3f23ae3cb8f87c0bdaf9dfdbf88c2eedf372b5fbc869df1f54de266"
"tests/testthat/test_tonic_mm_relaxation_contract.R",9437,"5cafb18a196edc0708dabba9d31080950ed96252bef6730082d81faea35eaeac"
"tests/testthat/test_tonic_near_miss_mm_gate.R",5762,"031c033d9b7c347baaf27110e31ce0639f279777bd991ff08d79710e90594998"
"tests/testthat/test_tonic_review_candidates.R",11462,"e69b4cb9d744ef31e8ae8efb5c87c00ccdf7d57a0a4346c0eed427e9a90d1560"
"tests/testthat/test_train_pipeline_registry.R",2308,"dc284d5321341df80cef0139e0a02bb9a082e9371995e85ec615b85b1e074de6"
"tests/testthat/test_ui_batch_export_localization.R",5138,"acf63bd37d86b79a6e4c332671adfae0c7dcec533a8cd5bd9f712bcd2626906c"
"tests/testthat/test_ui_chinese_language_contract.R",33896,"8f448754a6a03e4a6402cebace7228686c3f72e2edde0a3d8e2f90c49f5da7d2"
"tests/testthat/test_ui_detection_error_i18n.R",4490,"c35e3378ca5bf38b3d6fd1e13c366f0ef0c78382546c0e1b7f30d0d822b00055"
"tests/testthat/test_ui_dynamic_status_localization.R",13784,"642c513f7f0dfac1277e8585a1d1d06fb48491a4686e08bce3102c620cbe0e53"
"tests/testthat/test_ui_export_integrity_helpers.R",13024,"f1a3b99bea79744ea02fb66c5b1c8bb3c3957e66bd5ee15a254288460c582ba1"
"tests/testthat/test_ui_export_scope_adversarial.R",53575,"3a936ede92ea6b0e4b6658ebc579ad14774b64a436d9af46aaf33342cc6158af"
"tests/testthat/test_ui_orientation_event_core.R",10614,"0550d4da9bc2b51009d9b350d93886d145277619f9f36523dcd2a1942b0c44f7"
"tests/testthat/test_ui_orientation_export_progress.R",9706,"b049274614066459d76a832dc2e0c53f51507bddc2a1b92a52f6e370ab756c17"
"tests/testthat/test_ui_orientation_integration.R",12579,"36e3bf8efb5dbeb065a40bb7439a96e9c5386a4cece1b860940c207161722b11"
"tests/testthat/test_ui_orientation_navigation.R",15152,"a8ed7b8a6e25367d305f387bbf26d6f477d6a6315afce1bee625e50d413d1607"
"tests/testthat/test_ui_phase0_safety_integration.R",8974,"ed8860fe0903a7522cccf4fe5458fd663aef53573dd6867a0fd24f909d044aac"
"tests/testthat/test_ui_raster_overview_reactivity.R",593,"1f1729c90078aa46dd35e75f67ad39f6a5799e520dff7d418e984c5ff5aeb497"
"tests/testthat/test_ui_run_state_phase0.R",21809,"434d97ab16c84894e93748bb1620744cf1f8cef39d02e75924573185ad0e5c03"
"tests/testthat/test_ui_selected_train_scope_remediation.R",4541,"49b20fc39a7f0fdedfe6b628a982ea57ad937629a7b28a14580dd79c2d14fd1e"
"tests/testthat/test_ui_static_exact_dictionary.R",2807,"a15784556643acc077ba9fc48d80aaf8a6e2a7e0f3095d530b12197186aeffa0"
"tests/testthat/test_ui_transaction_safety_phase0.R",20522,"c0e0c95d33d36a572f6dd595617e349887e89ae33de10a37ebf770924749c6b4"
"tests/testthat/test_validation_consistency.R",2515,"cb470fcb1c2d68517162b4d3262192d344f0fd6afcdd4b32ddedd7c57160c030"
"tests/testthat/test_visual_semantics.R",1627,"97bbfed7ca2fce2b5374c71be96ba6d37e55f1c8c9bb07d0318c057295638d37"
"tests/testthat/test_visual_thresholds.R",8382,"f5c976349af02ebe701b9094f154a7e03f80bd42d13072796cf00905bbc07889"
"tools/build_upload_manifest.R",2185,"4ba251156dcd591bbcbba89ba415daf4616645a8d9afad07b9c595f7c76a7169"
"tools/check_gate_b_v3_phase1_reproducibility.R",3019,"d1a4f1b62e4c8309cfe288dd591a41292a23349c21d9c17c5cd963440b50dd4a"
"tools/freeze_algorithm_release.R",4510,"b539c05c8d9c7273655a3a855ccadf20efa325a868a83f91f956addae6e66591"
"tools/generate_gate_b_v3_phase1_bundle.R",60611,"94beb8c39185cb493877ba3e097b1bcc07aa8d017c979b8d15c29fcff1c1b02a"
"tools/generate_gate_b_v3_phase1_specs.R",3604,"de9eb8f8858126ec762a53a8219b77a7bd6ac3cf24e059e96442d78d067cf926"
"tools/run_testthat_regression_shard.R",2925,"43f65e204a99c9eef6d14da5bf14cec7359002c30a0575519659c193d516dbbc"
"tools/write_packaging_session_info.R",895,"56f41f586b4bea256ddc144e0f9ea01370ba9b4c6576afe6a93d972536976a87"
