"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Left_Flank_N_Used","Right_Flank_N_Used","Flank_Pattern","Flank_Source_Contract","Phenotype_Label","Phenotype_Threshold_Set_ID","Phenotype_Threshold_Purpose","Phenotype_Null_Context","Phenotype_Null_Flank_Pattern","Phenotype_Null_Window_N_ISIs","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s","Scoring_Role","Primary_Observable_Burst_Positive"
"PHENO_0074","TPL_015","injected_rate_pulse","TPL_015_EVENT_006","none",145,152,55.7311985877604,56.5166468324796,8,9,0.785448244719197,0.0968885525114507,0.4607621619142,4.75558928243608,4.41266592854008,0.377481285839026,0.276832213652773,4.7437963580795,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N08","injected_support","standalone_burst","left_only",8,"none","injected_burst","eligible","S0018",10,1,"holdout",55.7311985877604,56.5166468324796,0.785448244719197,0.0968885525114507,0.4607621619142,"observable_primary_positive",TRUE
"PHENO_0075","TPL_015","injected_rate_pulse","TPL_015_EVENT_007","none",154,159,57.0934602437265,57.8587331378105,6,7,0.765272894083928,0.128004310737509,0.391661222544996,3.05975025597499,3.0753216314579,0.358098073955684,0.391211803663313,2.98438850531585,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N06","injected_support","standalone_burst","right_only",6,"none","injected_burst","eligible","S0018",10,1,"holdout",57.0934602437265,57.8587331378105,0.765272894083928,0.128004310737509,0.391661222544996,"observable_primary_positive",TRUE
"PHENO_0115","TPL_015","null_model_burst_like_excursion","none","TPL_015_STATE_002",60,64,15.6750956861303,16.4834452811169,5,6,0.808349594986601,0.103763600700006,0.228895927497773,2.2059366285827,1.4628497250695,0.809921297969685,0.702797693595899,1.78317455553216,4,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0018",10,1,"holdout",15.6750956861303,16.4834452811169,0.808349594986601,0.103763600700006,0.228895927497773,"null_model_no_excursion",FALSE
"PHENO_0076","TPL_016","injected_rate_pulse","TPL_016_EVENT_001","none",5,11,3.29222396044123,4.13776968199169,7,8,0.845545721550458,0.0950287085997723,0.83304895483494,8.76628723161388,6.81381477539455,0.60727256384409,0.180303986109698,6.16270766722663,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N07","injected_support","standalone_burst","left_only",7,"none","injected_burst","eligible","S0010",1,0.1,"holdout",0.329222396044123,0.413776968199169,0.0845545721550458,0.00950287085997723,0.083304895483494,"observable_primary_positive",TRUE
"PHENO_0077","TPL_016","injected_rate_pulse","TPL_016_EVENT_002","none",13,16,4.74298337980279,5.53051573866776,4,5,0.787532358864968,0.16194258713021,0.31427003206522,1.94062622830973,2.54826639139285,0.561844471949672,0.766113276102974,1.50369031133924,0,4,"right_only","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N04","injected_support","standalone_burst","right_only",4,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0010",1,0.1,"holdout",0.474298337980279,0.553051573866776,0.0787532358864968,0.016194258713021,0.031427003206522,"ambiguous_sensitivity_only",FALSE
"PHENO_0078","TPL_016","injected_rate_pulse","TPL_016_EVENT_003","none",55,58,18.3083199924717,18.8728610795553,4,5,0.564541087083608,0.141973848736124,0.335465367443619,2.36286731979156,2.91636920652101,0.188887290411449,0.457756705136925,1.96844782115398,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N04","injected_support","standalone_burst","both_sides",4,"none","injected_burst","eligible","S0010",1,0.1,"holdout",1.83083199924717,1.88728610795553,0.0564541087083608,0.0141973848736124,0.0335465367443619,"observable_primary_positive",TRUE
"PHENO_0079","TPL_016","injected_rate_pulse","TPL_016_EVENT_006","TPL_016_STATE_004",97,99,47.8234345779706,48.2126292942333,3,4,0.389194716262658,0.152675003541018,0.286431602635333,1.8760870868975,2.15826623679088,0.317218365870775,0.535858405023294,1.25039052428198,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0010",1,0.1,"holdout",4.78234345779706,4.82126292942333,0.0389194716262658,0.0152675003541018,0.0286431602635333,"ambiguous_sensitivity_only",FALSE
"PHENO_0080","TPL_016","injected_rate_pulse","TPL_016_EVENT_008","TPL_016_STATE_005",120,124,59.37241359567,59.8324523358008,5,6,0.46003874013085,0.0844955747836158,0.424245017079651,5.02091403207917,4.80463290136981,0.302493744620762,0.206260797980341,3.9702918962389,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0010",1,0.1,"holdout",5.937241359567,5.98324523358008,0.046003874013085,0.00844955747836158,0.0424245017079651,"observable_primary_positive",TRUE
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",37,45,13.0474519516866,14.6905152695379,9,10,1.64306331785131,0.0745965514687943,0.363172395976522,4.86848773603759,1.86075255005104,1.12385426238783,0.57724817790777,4.79120991160664,4,2,"both_sides","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0010",1,0.1,"holdout",1.30474519516866,1.46905152695379,0.164306331785131,0.00745965514687943,0.0363172395976522,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0076","TPL_016","injected_rate_pulse","TPL_016_EVENT_001","none",5,11,3.29222396044123,4.13776968199169,7,8,0.845545721550458,0.0950287085997723,0.83304895483494,8.76628723161388,6.81381477539455,0.60727256384409,0.180303986109698,6.16270766722663,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N07","injected_support","standalone_burst","left_only",7,"none","injected_burst","eligible","S0024",4,0.4,"holdout",1.31688958417649,1.65510787279668,0.338218288620183,0.0380114834399089,0.333219581933976,"observable_primary_positive",TRUE
"PHENO_0077","TPL_016","injected_rate_pulse","TPL_016_EVENT_002","none",13,16,4.74298337980279,5.53051573866776,4,5,0.787532358864968,0.16194258713021,0.31427003206522,1.94062622830973,2.54826639139285,0.561844471949672,0.766113276102974,1.50369031133924,0,4,"right_only","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N04","injected_support","standalone_burst","right_only",4,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0024",4,0.4,"holdout",1.89719335192112,2.2122062954671,0.315012943545987,0.0647770348520841,0.125708012826088,"ambiguous_sensitivity_only",FALSE
"PHENO_0078","TPL_016","injected_rate_pulse","TPL_016_EVENT_003","none",55,58,18.3083199924717,18.8728610795553,4,5,0.564541087083608,0.141973848736124,0.335465367443619,2.36286731979156,2.91636920652101,0.188887290411449,0.457756705136925,1.96844782115398,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N04","injected_support","standalone_burst","both_sides",4,"none","injected_burst","eligible","S0024",4,0.4,"holdout",7.32332799698866,7.5491444318221,0.225816434833443,0.0567895394944498,0.134186146977448,"observable_primary_positive",TRUE
"PHENO_0079","TPL_016","injected_rate_pulse","TPL_016_EVENT_006","TPL_016_STATE_004",97,99,47.8234345779706,48.2126292942333,3,4,0.389194716262658,0.152675003541018,0.286431602635333,1.8760870868975,2.15826623679088,0.317218365870775,0.535858405023294,1.25039052428198,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0024",4,0.4,"holdout",19.1293738311882,19.2850517176933,0.155677886505063,0.061070001416407,0.114572641054133,"ambiguous_sensitivity_only",FALSE
"PHENO_0080","TPL_016","injected_rate_pulse","TPL_016_EVENT_008","TPL_016_STATE_005",120,124,59.37241359567,59.8324523358008,5,6,0.46003874013085,0.0844955747836158,0.424245017079651,5.02091403207917,4.80463290136981,0.302493744620762,0.206260797980341,3.9702918962389,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0024",4,0.4,"holdout",23.748965438268,23.9329809343203,0.18401549605234,0.0337982299134463,0.169698006831861,"observable_primary_positive",TRUE
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",37,45,13.0474519516866,14.6905152695379,9,10,1.64306331785131,0.0745965514687943,0.363172395976522,4.86848773603759,1.86075255005104,1.12385426238783,0.57724817790777,4.79120991160664,4,2,"both_sides","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0024",4,0.4,"holdout",5.21898078067462,5.87620610781515,0.657225327140525,0.0298386205875177,0.145268958390609,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0076","TPL_016","injected_rate_pulse","TPL_016_EVENT_001","none",5,11,3.29222396044123,4.13776968199169,7,8,0.845545721550458,0.0950287085997723,0.83304895483494,8.76628723161388,6.81381477539455,0.60727256384409,0.180303986109698,6.16270766722663,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N07","injected_support","standalone_burst","left_only",7,"none","injected_burst","eligible","S0060",10,1,"holdout",3.29222396044123,4.13776968199169,0.845545721550458,0.0950287085997723,0.83304895483494,"observable_primary_positive",TRUE
"PHENO_0077","TPL_016","injected_rate_pulse","TPL_016_EVENT_002","none",13,16,4.74298337980279,5.53051573866776,4,5,0.787532358864968,0.16194258713021,0.31427003206522,1.94062622830973,2.54826639139285,0.561844471949672,0.766113276102974,1.50369031133924,0,4,"right_only","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N04","injected_support","standalone_burst","right_only",4,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0060",10,1,"holdout",4.74298337980279,5.53051573866776,0.787532358864968,0.16194258713021,0.31427003206522,"ambiguous_sensitivity_only",FALSE
"PHENO_0078","TPL_016","injected_rate_pulse","TPL_016_EVENT_003","none",55,58,18.3083199924717,18.8728610795553,4,5,0.564541087083608,0.141973848736124,0.335465367443619,2.36286731979156,2.91636920652101,0.188887290411449,0.457756705136925,1.96844782115398,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N04","injected_support","standalone_burst","both_sides",4,"none","injected_burst","eligible","S0060",10,1,"holdout",18.3083199924717,18.8728610795553,0.564541087083608,0.141973848736124,0.335465367443619,"observable_primary_positive",TRUE
"PHENO_0079","TPL_016","injected_rate_pulse","TPL_016_EVENT_006","TPL_016_STATE_004",97,99,47.8234345779706,48.2126292942333,3,4,0.389194716262658,0.152675003541018,0.286431602635333,1.8760870868975,2.15826623679088,0.317218365870775,0.535858405023294,1.25039052428198,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0060",10,1,"holdout",47.8234345779706,48.2126292942333,0.389194716262658,0.152675003541018,0.286431602635333,"ambiguous_sensitivity_only",FALSE
"PHENO_0080","TPL_016","injected_rate_pulse","TPL_016_EVENT_008","TPL_016_STATE_005",120,124,59.37241359567,59.8324523358008,5,6,0.46003874013085,0.0844955747836158,0.424245017079651,5.02091403207917,4.80463290136981,0.302493744620762,0.206260797980341,3.9702918962389,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0060",10,1,"holdout",59.37241359567,59.8324523358008,0.46003874013085,0.0844955747836158,0.424245017079651,"observable_primary_positive",TRUE
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",37,45,13.0474519516866,14.6905152695379,9,10,1.64306331785131,0.0745965514687943,0.363172395976522,4.86848773603759,1.86075255005104,1.12385426238783,0.57724817790777,4.79120991160664,4,2,"both_sides","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0060",10,1,"holdout",13.0474519516866,14.6905152695379,1.64306331785131,0.0745965514687943,0.363172395976522,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0081","TPL_017","injected_rate_pulse","TPL_017_EVENT_001","none",21,25,9.65860978695383,10.2324762561631,5,6,0.573866469209247,0.121884789490969,0.497939074301678,4.08532579316284,4.89017255853316,0.308246038995882,0.2849666108169,3.51302767174496,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N05","injected_support","standalone_burst","left_only",5,"none","injected_burst","eligible","S0005",1,0.1,"holdout",0.965860978695383,1.02324762561631,0.0573866469209247,0.0121884789490969,0.0497939074301678,"observable_primary_positive",TRUE
"PHENO_0082","TPL_017","injected_rate_pulse","TPL_017_EVENT_002","none",27,31,10.8350976322101,11.4826816244213,5,6,0.647583992211213,0.145548655808184,0.750844057749804,5.15871516353494,5.57909319473714,0.29279707049647,0.201234362880858,4.06916574605968,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0005",1,0.1,"holdout",1.08350976322101,1.14826816244213,0.0647583992211213,0.0145548655808184,0.0750844057749804,"observable_primary_positive",TRUE
"PHENO_0083","TPL_017","injected_rate_pulse","TPL_017_EVENT_004","TPL_017_STATE_002",53,58,22.4180950236016,22.6735201927162,6,7,0.255425169114548,0.0378715762198476,0.247589087874235,6.53759659848748,5.36189498579181,0.345429925023907,0.172177747803573,4.9843738608239,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0005",1,0.1,"holdout",2.24180950236016,2.26735201927162,0.0255425169114548,0.00378715762198476,0.0247589087874235,"observable_primary_positive",TRUE
"PHENO_0084","TPL_017","injected_rate_pulse","TPL_017_EVENT_006","none",95,102,41.2311070481509,41.9834749694271,8,9,0.752367921276271,0.0937773200645926,0.475731994060877,5.07299626107036,4.8378454433434,0.515755158613996,0.251785229319058,4.93571409760968,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N08","injected_support","standalone_burst","both_sides",8,"none","injected_burst","eligible","S0005",1,0.1,"holdout",4.12311070481509,4.19834749694271,0.0752367921276271,0.00937773200645926,0.0475731994060877,"observable_primary_positive",TRUE
"PHENO_0085","TPL_017","injected_rate_pulse","TPL_017_EVENT_007","TPL_017_STATE_005",154,159,59.6232020322515,60.2177904740712,6,7,0.594588441819729,0.0948847515376539,0.326551827540667,3.44156276165279,3.62393341247639,0.253223687403612,0.34041338296789,3.32395486030617,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0005",1,0.1,"holdout",5.96232020322515,6.02177904740712,0.0594588441819729,0.00948847515376539,0.0326551827540667,"observable_primary_positive",TRUE
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_004",110,117,44.5973505044689,46.3695795580535,8,9,1.77222905358459,0.223291453774384,0.345382814292659,1.54678026612535,1.66901132570235,0.257152891907995,0.764402664481747,1.33603324828802,1,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0005",1,0.1,"holdout",4.45973505044689,4.63695795580535,0.177222905358459,0.0223291453774384,0.0345382814292659,"null_model_no_excursion",FALSE
"PHENO_0081","TPL_017","injected_rate_pulse","TPL_017_EVENT_001","none",21,25,9.65860978695383,10.2324762561631,5,6,0.573866469209247,0.121884789490969,0.497939074301678,4.08532579316284,4.89017255853316,0.308246038995882,0.2849666108169,3.51302767174496,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N05","injected_support","standalone_burst","left_only",5,"none","injected_burst","eligible","S0042",4,0.4,"holdout",3.86344391478153,4.09299050246523,0.229546587683699,0.0487539157963875,0.199175629720671,"observable_primary_positive",TRUE
"PHENO_0082","TPL_017","injected_rate_pulse","TPL_017_EVENT_002","none",27,31,10.8350976322101,11.4826816244213,5,6,0.647583992211213,0.145548655808184,0.750844057749804,5.15871516353494,5.57909319473714,0.29279707049647,0.201234362880858,4.06916574605968,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0042",4,0.4,"holdout",4.33403905288405,4.59307264976854,0.259033596884485,0.0582194623232734,0.300337623099922,"observable_primary_positive",TRUE
"PHENO_0083","TPL_017","injected_rate_pulse","TPL_017_EVENT_004","TPL_017_STATE_002",53,58,22.4180950236016,22.6735201927162,6,7,0.255425169114548,0.0378715762198476,0.247589087874235,6.53759659848748,5.36189498579181,0.345429925023907,0.172177747803573,4.9843738608239,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0042",4,0.4,"holdout",8.96723800944066,9.06940807708648,0.102170067645819,0.015148630487939,0.0990356351496939,"observable_primary_positive",TRUE
"PHENO_0084","TPL_017","injected_rate_pulse","TPL_017_EVENT_006","none",95,102,41.2311070481509,41.9834749694271,8,9,0.752367921276271,0.0937773200645926,0.475731994060877,5.07299626107036,4.8378454433434,0.515755158613996,0.251785229319058,4.93571409760968,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N08","injected_support","standalone_burst","both_sides",8,"none","injected_burst","eligible","S0042",4,0.4,"holdout",16.4924428192603,16.7933899877709,0.300947168510509,0.037510928025837,0.190292797624351,"observable_primary_positive",TRUE
"PHENO_0085","TPL_017","injected_rate_pulse","TPL_017_EVENT_007","TPL_017_STATE_005",154,159,59.6232020322515,60.2177904740712,6,7,0.594588441819729,0.0948847515376539,0.326551827540667,3.44156276165279,3.62393341247639,0.253223687403612,0.34041338296789,3.32395486030617,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0042",4,0.4,"holdout",23.8492808129006,24.0871161896285,0.237835376727892,0.0379539006150615,0.130620731016267,"observable_primary_positive",TRUE
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_004",110,117,44.5973505044689,46.3695795580535,8,9,1.77222905358459,0.223291453774384,0.345382814292659,1.54678026612535,1.66901132570235,0.257152891907995,0.764402664481747,1.33603324828802,1,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0042",4,0.4,"holdout",17.8389402017876,18.5478318232214,0.708891621433836,0.0893165815097537,0.138153125717064,"null_model_no_excursion",FALSE
"PHENO_0081","TPL_017","injected_rate_pulse","TPL_017_EVENT_001","none",21,25,9.65860978695383,10.2324762561631,5,6,0.573866469209247,0.121884789490969,0.497939074301678,4.08532579316284,4.89017255853316,0.308246038995882,0.2849666108169,3.51302767174496,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N05","injected_support","standalone_burst","left_only",5,"none","injected_burst","eligible","S0029",10,1,"holdout",9.65860978695383,10.2324762561631,0.573866469209247,0.121884789490969,0.497939074301678,"observable_primary_positive",TRUE
"PHENO_0082","TPL_017","injected_rate_pulse","TPL_017_EVENT_002","none",27,31,10.8350976322101,11.4826816244213,5,6,0.647583992211213,0.145548655808184,0.750844057749804,5.15871516353494,5.57909319473714,0.29279707049647,0.201234362880858,4.06916574605968,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"none","injected_burst","eligible","S0029",10,1,"holdout",10.8350976322101,11.4826816244213,0.647583992211213,0.145548655808184,0.750844057749804,"observable_primary_positive",TRUE
"PHENO_0083","TPL_017","injected_rate_pulse","TPL_017_EVENT_004","TPL_017_STATE_002",53,58,22.4180950236016,22.6735201927162,6,7,0.255425169114548,0.0378715762198476,0.247589087874235,6.53759659848748,5.36189498579181,0.345429925023907,0.172177747803573,4.9843738608239,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0029",10,1,"holdout",22.4180950236016,22.6735201927162,0.255425169114548,0.0378715762198476,0.247589087874235,"observable_primary_positive",TRUE
"PHENO_0084","TPL_017","injected_rate_pulse","TPL_017_EVENT_006","none",95,102,41.2311070481509,41.9834749694271,8,9,0.752367921276271,0.0937773200645926,0.475731994060877,5.07299626107036,4.8378454433434,0.515755158613996,0.251785229319058,4.93571409760968,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N08","injected_support","standalone_burst","both_sides",8,"none","injected_burst","eligible","S0029",10,1,"holdout",41.2311070481509,41.9834749694271,0.752367921276271,0.0937773200645926,0.475731994060877,"observable_primary_positive",TRUE
"PHENO_0085","TPL_017","injected_rate_pulse","TPL_017_EVENT_007","TPL_017_STATE_005",154,159,59.6232020322515,60.2177904740712,6,7,0.594588441819729,0.0948847515376539,0.326551827540667,3.44156276165279,3.62393341247639,0.253223687403612,0.34041338296789,3.32395486030617,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0029",10,1,"holdout",59.6232020322515,60.2177904740712,0.594588441819729,0.0948847515376539,0.326551827540667,"observable_primary_positive",TRUE
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_004",110,117,44.5973505044689,46.3695795580535,8,9,1.77222905358459,0.223291453774384,0.345382814292659,1.54678026612535,1.66901132570235,0.257152891907995,0.764402664481747,1.33603324828802,1,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0029",10,1,"holdout",44.5973505044689,46.3695795580535,1.77222905358459,0.223291453774384,0.345382814292659,"null_model_no_excursion",FALSE
"PHENO_0086","TPL_018","injected_rate_pulse","TPL_018_EVENT_001","none",30,32,8.33316075661286,8.78283049639612,3,4,0.44966973978326,0.136948969119775,0.658890944630155,4.8112150742361,3.66043618731767,0.215219986802089,0.245533304539033,3.02383821895585,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0023",1,0.1,"holdout",0.833316075661286,0.878283049639612,0.044966973978326,0.0136948969119775,0.0658890944630155,"observable_primary_positive",TRUE
"PHENO_0087","TPL_018","injected_rate_pulse","TPL_018_EVENT_003","none",51,56,25.1657234857238,25.8899108611366,6,7,0.724187375412817,0.105020644996601,0.957775563424993,9.11987889101222,8.81252316053788,0.304728735066663,0.157301215709467,5.9280611592038,3,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0023",1,0.1,"holdout",2.51657234857238,2.58899108611366,0.0724187375412817,0.0105020644996601,0.0957775563424993,"observable_primary_positive",TRUE
"PHENO_0088","TPL_018","injected_rate_pulse","TPL_018_EVENT_004","none",58,61,26.5282916520117,27.2245911154381,4,5,0.696299463426383,0.15454623027208,0.797643304985435,5.16119547905619,4.00796567922603,0.556033674955898,0.282835552415969,3.573804051968,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N04","injected_support","standalone_burst","right_only",4,"none","injected_burst","eligible","S0023",1,0.1,"holdout",2.65282916520117,2.72245911154381,0.0696299463426383,0.015454623027208,0.0797643304985435,"observable_primary_positive",TRUE
"PHENO_0089","TPL_018","injected_rate_pulse","TPL_018_EVENT_006","TPL_018_STATE_004",83,89,42.0302667215277,42.7059340309743,7,8,0.675667309446605,0.0963724552302354,0.274103320623253,2.84420812947451,3.10307786133439,0.260424346832761,0.410081649573817,3.02261952689524,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0023",1,0.1,"holdout",4.20302667215277,4.27059340309743,0.0675667309446605,0.00963724552302354,0.0274103320623253,"observable_primary_positive",TRUE
"PHENO_0090","TPL_018","injected_rate_pulse","TPL_018_EVENT_008","TPL_018_STATE_005",126,132,58.3500515470123,58.6520008186506,7,8,0.301949271638249,0.042756590769967,0.172485228487679,4.03412024629514,4.59529983514634,0.248473114148921,0.272158835137077,4.04667402405465,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N07","injected_support","burst_in_hfs","both_sides",7,"none","injected_burst","eligible","S0023",1,0.1,"holdout",5.83500515470123,5.86520008186506,0.0301949271638249,0.0042756590769967,0.0172485228487679,"observable_primary_positive",TRUE
