"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_016","TPL_016_STATE_002","TPL_016_RUN_006","Tonic","generic_stress",21.5268966553794,30.7450438131164,9.21814715773697,12,11,"shifted_gamma","generic_stress",0.731704186368734,4.11667938204482,0.02,0.838013377976088,0.455637516778444,0.492890915574136,0.226759842635407,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.531634289969631,"ambiguous","low_regularity_evidence","S0010",1,0.1,"holdout",2.15268966553794,3.07450438131164,0.921814715773697,0.0731704186368734,0.002,0.0838013377976088
"TPL_016","TPL_016_STATE_003","TPL_016_RUN_010","Tonic","stn_like_empirical",37.3960060481709,40.8602544174892,3.46424836931823,9,8,"shifted_gamma","stn_like_empirical",0.461020795074292,20.5222389192786,0.02,0.433031046164778,0.278428817018646,0.376022951619044,0.139524079517524,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.574968112449837,"ambiguous","low_regularity_evidence;short_state","S0010",1,0.1,"holdout",3.73960060481709,4.08602544174892,0.346424836931823,0.0461020795074292,0.002,0.0433031046164778
"TPL_016","TPL_016_STATE_004","TPL_016_RUN_012","Broad_HFS","none",45.1536870802649,50.0952974708229,4.94161039055798,22,21,"shifted_gamma","regular",0.229724306138232,7.87122146459296,0.02,0.235314780502761,0.425464836078619,0.350197096953752,0.158732434111989,TRUE,"weak","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_016_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",2.99509349250268,2.49218947722835,"none","canonical_pause",,"not_applicable","not_applicable","S0010",1,0.1,"holdout",4.51536870802649,5.00952974708229,0.494161039055798,0.0229724306138232,0.002,0.0235314780502761
"TPL_016","TPL_016_STATE_005","TPL_016_RUN_014","Broad_HFS","none",54.8138106023371,64.8699245232805,10.0561139209435,31,30,"shifted_gamma","intermediate",0.361853803079575,2.55885717370547,0.02,0.335203797364782,0.616590734156833,0.728397431259059,0.545787549400472,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_016_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",0.551146017306517,,"canonical_pause","none",,"not_applicable","not_applicable","S0010",1,0.1,"holdout",5.48138106023371,6.48699245232805,1.00561139209435,0.0361853803079575,0.002,0.0335203797364782
"TPL_016","TPL_016_STATE_001","TPL_016_RUN_004","Broad_HFS","none",8.68432395708975,14.9441598111239,6.25983585403418,27,26,"shifted_gamma","irregular",0.322148885531351,1.60481300926767,0.02,0.240762917462853,0.861719229347696,1.00491548350299,0.93809187793964,FALSE,"none","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.62591365360461,7.38737139236464,"none","none",,"not_applicable","not_applicable","S0024",4,0.4,"holdout",3.4737295828359,5.97766392444957,2.50393434161367,0.12885955421254,0.008,0.0963051669851412
"TPL_016","TPL_016_STATE_002","TPL_016_RUN_006","Tonic","generic_stress",21.5268966553794,30.7450438131164,9.21814715773697,12,11,"shifted_gamma","generic_stress",0.731704186368734,4.11667938204482,0.02,0.838013377976088,0.455637516778444,0.492890915574136,0.226759842635407,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.531634289969631,"ambiguous","low_regularity_evidence","S0024",4,0.4,"holdout",8.61075866215177,12.2980175252466,3.68725886309479,0.292681674547493,0.008,0.335205351190435
"TPL_016","TPL_016_STATE_003","TPL_016_RUN_010","Tonic","stn_like_empirical",37.3960060481709,40.8602544174892,3.46424836931823,9,8,"shifted_gamma","stn_like_empirical",0.461020795074292,20.5222389192786,0.02,0.433031046164778,0.278428817018646,0.376022951619044,0.139524079517524,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.574968112449837,"ambiguous","low_regularity_evidence;short_state","S0024",4,0.4,"holdout",14.9584024192684,16.3441017669957,1.38569934772729,0.184408318029717,0.008,0.173212418465911
"TPL_016","TPL_016_STATE_004","TPL_016_RUN_012","Broad_HFS","none",45.1536870802649,50.0952974708229,4.94161039055798,22,21,"shifted_gamma","regular",0.229724306138232,7.87122146459296,0.02,0.235314780502761,0.425464836078619,0.350197096953752,0.158732434111989,TRUE,"weak","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_016_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",2.99509349250268,2.49218947722835,"none","canonical_pause",,"not_applicable","not_applicable","S0024",4,0.4,"holdout",18.061474832106,20.0381189883292,1.97664415622319,0.0918897224552929,0.008,0.0941259122011045
"TPL_016","TPL_016_STATE_005","TPL_016_RUN_014","Broad_HFS","none",54.8138106023371,64.8699245232805,10.0561139209435,31,30,"shifted_gamma","intermediate",0.361853803079575,2.55885717370547,0.02,0.335203797364782,0.616590734156833,0.728397431259059,0.545787549400472,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_016_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",0.551146017306517,,"canonical_pause","none",,"not_applicable","not_applicable","S0024",4,0.4,"holdout",21.9255242409348,25.9479698093122,4.02244556837739,0.14474152123183,0.008,0.134081518945913
"TPL_016","TPL_016_STATE_001","TPL_016_RUN_004","Broad_HFS","none",8.68432395708975,14.9441598111239,6.25983585403418,27,26,"shifted_gamma","irregular",0.322148885531351,1.60481300926767,0.02,0.240762917462853,0.861719229347696,1.00491548350299,0.93809187793964,FALSE,"none","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",2.62591365360461,7.38737139236464,"none","none",,"not_applicable","not_applicable","S0060",10,1,"holdout",8.68432395708975,14.9441598111239,6.25983585403418,0.322148885531351,0.02,0.240762917462853
"TPL_016","TPL_016_STATE_002","TPL_016_RUN_006","Tonic","generic_stress",21.5268966553794,30.7450438131164,9.21814715773697,12,11,"shifted_gamma","generic_stress",0.731704186368734,4.11667938204482,0.02,0.838013377976088,0.455637516778444,0.492890915574136,0.226759842635407,FALSE,"none","ambiguous","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.531634289969631,"ambiguous","low_regularity_evidence","S0060",10,1,"holdout",21.5268966553794,30.7450438131164,9.21814715773697,0.731704186368734,0.02,0.838013377976088
"TPL_016","TPL_016_STATE_003","TPL_016_RUN_010","Tonic","stn_like_empirical",37.3960060481709,40.8602544174892,3.46424836931823,9,8,"shifted_gamma","stn_like_empirical",0.461020795074292,20.5222389192786,0.02,0.433031046164778,0.278428817018646,0.376022951619044,0.139524079517524,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.574968112449837,"ambiguous","low_regularity_evidence;short_state","S0060",10,1,"holdout",37.3960060481709,40.8602544174892,3.46424836931823,0.461020795074292,0.02,0.433031046164778
"TPL_016","TPL_016_STATE_004","TPL_016_RUN_012","Broad_HFS","none",45.1536870802649,50.0952974708229,4.94161039055798,22,21,"shifted_gamma","regular",0.229724306138232,7.87122146459296,0.02,0.235314780502761,0.425464836078619,0.350197096953752,0.158732434111989,TRUE,"weak","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_016_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",2.99509349250268,2.49218947722835,"none","canonical_pause",,"not_applicable","not_applicable","S0060",10,1,"holdout",45.1536870802649,50.0952974708229,4.94161039055798,0.229724306138232,0.02,0.235314780502761
"TPL_016","TPL_016_STATE_005","TPL_016_RUN_014","Broad_HFS","none",54.8138106023371,64.8699245232805,10.0561139209435,31,30,"shifted_gamma","intermediate",0.361853803079575,2.55885717370547,0.02,0.335203797364782,0.616590734156833,0.728397431259059,0.545787549400472,TRUE,"strong","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","TPL_016_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",0.551146017306517,,"canonical_pause","none",,"not_applicable","not_applicable","S0060",10,1,"holdout",54.8138106023371,64.8699245232805,10.0561139209435,0.361853803079575,0.02,0.335203797364782
"TPL_017","TPL_017_STATE_001","TPL_017_RUN_001","Tonic","stn_like_empirical",0,5.48528480888004,5.48528480888004,13,12,"shifted_gamma","stn_like_empirical",0.478557043336332,13.6733727671672,0.02,0.45710706740667,0.282528662402592,0.311466546348766,0.0956008955392011,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.580352002878697,"ambiguous","borderline_continuous_evidence_score","S0005",1,0.1,"holdout",0,0.548528480888004,0.548528480888004,0.0478557043336332,0.002,0.045710706740667
"TPL_017","TPL_017_STATE_002","TPL_017_RUN_010","Broad_HFS","none",19.853672116387,25.8194401200363,5.96576800364938,34,33,"shifted_gamma","irregular",0.220369907906279,1.74997248498257,0.02,0.180780848595436,0.792033065594361,0.80638479966125,0.673582815881845,TRUE,"strong","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",9.44098999620668,3.04660196656518,"none","none",,"not_applicable","not_applicable","S0005",1,0.1,"holdout",1.9853672116387,2.58194401200363,0.596576800364938,0.0220369907906279,0.002,0.0180780848595436
"TPL_017","TPL_017_STATE_003","TPL_017_RUN_012","Tonic","generic_stress",28.0724009115243,32.3314368174889,4.25903590596463,9,8,"shifted_gamma","generic_stress",0.580770488781855,6.17409352399409,0.02,0.532379488245579,0.582374906799152,0.528776704159278,0.344032823034887,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.239773914167216,"no_evidence","low_regularity_evidence;short_state","S0005",1,0.1,"holdout",2.80724009115243,3.23314368174889,0.425903590596463,0.0580770488781855,0.002,0.053237948824558
"TPL_017","TPL_017_STATE_004","TPL_017_RUN_016","Broad_HFS","none",44.1789897613672,52.384046633537,8.20505687216978,30,29,"shifted_gamma","regular",0.314303594231606,6.47128039598465,0.02,0.282932995592062,0.41262551354256,0.4482994588257,0.237863727457268,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",1.14307061159814,3.72663460894498,"none","none",,"not_applicable","not_applicable","S0005",1,0.1,"holdout",4.41789897613672,5.2384046633537,0.820505687216978,0.0314303594231606,0.002,0.0282932995592062
"TPL_017","TPL_017_STATE_005","TPL_017_RUN_018","Broad_HFS","none",55.4662991980694,64.1052499106005,8.63895071253114,30,29,"shifted_gamma","intermediate",0.35716818202287,3.59796818159521,0.02,0.297894852156246,0.546716562348529,0.493865764461124,0.308110018136663,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",3.4043005479959,,"none","none",,"not_applicable","not_applicable","S0005",1,0.1,"holdout",5.54662991980694,6.41052499106006,0.863895071253114,0.035716818202287,0.002,0.0297894852156246
"TPL_017","TPL_017_STATE_001","TPL_017_RUN_001","Tonic","stn_like_empirical",0,5.48528480888004,5.48528480888004,13,12,"shifted_gamma","stn_like_empirical",0.478557043336332,13.6733727671672,0.02,0.45710706740667,0.282528662402592,0.311466546348766,0.0956008955392011,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.580352002878697,"ambiguous","borderline_continuous_evidence_score","S0042",4,0.4,"holdout",0,2.19411392355201,2.19411392355201,0.191422817334533,0.008,0.182842826962668
"TPL_017","TPL_017_STATE_002","TPL_017_RUN_010","Broad_HFS","none",19.853672116387,25.8194401200363,5.96576800364938,34,33,"shifted_gamma","irregular",0.220369907906279,1.74997248498257,0.02,0.180780848595436,0.792033065594361,0.80638479966125,0.673582815881845,TRUE,"strong","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",9.44098999620668,3.04660196656518,"none","none",,"not_applicable","not_applicable","S0042",4,0.4,"holdout",7.94146884655479,10.3277760480145,2.38630720145975,0.0881479631625116,0.008,0.0723123394381743
"TPL_017","TPL_017_STATE_003","TPL_017_RUN_012","Tonic","generic_stress",28.0724009115243,32.3314368174889,4.25903590596463,9,8,"shifted_gamma","generic_stress",0.580770488781855,6.17409352399409,0.02,0.532379488245579,0.582374906799152,0.528776704159278,0.344032823034887,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.239773914167216,"no_evidence","low_regularity_evidence;short_state","S0042",4,0.4,"holdout",11.2289603646097,12.9325747269956,1.70361436238585,0.232308195512742,0.008,0.212951795298232
"TPL_017","TPL_017_STATE_004","TPL_017_RUN_016","Broad_HFS","none",44.1789897613672,52.384046633537,8.20505687216978,30,29,"shifted_gamma","regular",0.314303594231606,6.47128039598465,0.02,0.282932995592062,0.41262551354256,0.4482994588257,0.237863727457268,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",1.14307061159814,3.72663460894498,"none","none",,"not_applicable","not_applicable","S0042",4,0.4,"holdout",17.6715959045469,20.9536186534148,3.28202274886791,0.125721437692642,0.008,0.113173198236825
"TPL_017","TPL_017_STATE_005","TPL_017_RUN_018","Broad_HFS","none",55.4662991980694,64.1052499106005,8.63895071253114,30,29,"shifted_gamma","intermediate",0.35716818202287,3.59796818159521,0.02,0.297894852156246,0.546716562348529,0.493865764461124,0.308110018136663,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",3.4043005479959,,"none","none",,"not_applicable","not_applicable","S0042",4,0.4,"holdout",22.1865196792278,25.6420999642402,3.45558028501246,0.142867272809148,0.008,0.119157940862498
"TPL_017","TPL_017_STATE_001","TPL_017_RUN_001","Tonic","stn_like_empirical",0,5.48528480888004,5.48528480888004,13,12,"shifted_gamma","stn_like_empirical",0.478557043336332,13.6733727671672,0.02,0.45710706740667,0.282528662402592,0.311466546348766,0.0956008955392011,FALSE,"none","ambiguous","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.580352002878697,"ambiguous","borderline_continuous_evidence_score","S0029",10,1,"holdout",0,5.48528480888004,5.48528480888004,0.478557043336332,0.02,0.45710706740667
"TPL_017","TPL_017_STATE_002","TPL_017_RUN_010","Broad_HFS","none",19.853672116387,25.8194401200363,5.96576800364938,34,33,"shifted_gamma","irregular",0.220369907906279,1.74997248498257,0.02,0.180780848595436,0.792033065594361,0.80638479966125,0.673582815881845,TRUE,"strong","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","clear_or_hard_cut","clear","clear",9.44098999620668,3.04660196656518,"none","none",,"not_applicable","not_applicable","S0029",10,1,"holdout",19.853672116387,25.8194401200363,5.96576800364938,0.220369907906279,0.02,0.180780848595436
"TPL_017","TPL_017_STATE_003","TPL_017_RUN_012","Tonic","generic_stress",28.0724009115243,32.3314368174889,4.25903590596463,9,8,"shifted_gamma","generic_stress",0.580770488781855,6.17409352399409,0.02,0.532379488245579,0.582374906799152,0.528776704159278,0.344032823034887,FALSE,"none","ambiguous","boundary","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.239773914167216,"no_evidence","low_regularity_evidence;short_state","S0029",10,1,"holdout",28.0724009115243,32.3314368174889,4.25903590596463,0.580770488781855,0.02,0.532379488245579
"TPL_017","TPL_017_STATE_004","TPL_017_RUN_016","Broad_HFS","none",44.1789897613672,52.384046633537,8.20505687216978,30,29,"shifted_gamma","regular",0.314303594231606,6.47128039598465,0.02,0.282932995592062,0.41262551354256,0.4482994588257,0.237863727457268,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",1.14307061159814,3.72663460894498,"none","none",,"not_applicable","not_applicable","S0029",10,1,"holdout",44.1789897613672,52.384046633537,8.20505687216978,0.314303594231606,0.02,0.282932995592062
"TPL_017","TPL_017_STATE_005","TPL_017_RUN_018","Broad_HFS","none",55.4662991980694,64.1052499106005,8.63895071253114,30,29,"shifted_gamma","intermediate",0.35716818202287,3.59796818159521,0.02,0.297894852156246,0.546716562348529,0.493865764461124,0.308110018136663,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","recording_edge_unobservable",3.4043005479959,,"none","none",,"not_applicable","not_applicable","S0029",10,1,"holdout",55.4662991980694,64.1052499106005,8.63895071253114,0.35716818202287,0.02,0.297894852156246
"TPL_018","TPL_018_STATE_001","TPL_018_RUN_001","Broad_HFS","none",0,4.89085939255675,4.89085939255675,22,21,"shifted_gamma","irregular",0.267521154833958,1.16119253884535,0.02,0.232898066312226,0.773352493836019,0.682251355674181,0.485904803873105,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,5.59781217337077,"none","none",,"not_applicable","not_applicable","S0023",1,0.1,"holdout",0,0.489085939255675,0.489085939255675,0.0267521154833958,0.002,0.0232898066312226
"TPL_018","TPL_018_STATE_002","TPL_018_RUN_003","Tonic","stn_like_empirical",11.7188525301458,16.0981807600143,4.37932822986847,9,8,"shifted_gamma","stn_like_empirical",0.577794011235237,6.22111365012825,0.02,0.547416028733559,0.278462052251773,0.282606066607266,0.105560197485553,FALSE,"none","no_evidence","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.554771747402593,"ambiguous","short_state","S0023",1,0.1,"holdout",1.17188525301458,1.60981807600143,0.437932822986847,0.0577794011235237,0.002,0.0547416028733559
"TPL_018","TPL_018_STATE_003","TPL_018_RUN_009","Tonic","generic_stress",30.0153354673145,32.9923656335158,2.97703016620127,9,8,"shifted_gamma","generic_stress",0.389929668577388,3.38894969155081,0.02,0.372128770775158,0.727814409253785,0.511564366324081,0.282066719296592,FALSE,"none","no_evidence","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.411938231373667,"no_evidence","low_regularity_evidence;short_state","S0023",1,0.1,"holdout",3.00153354673145,3.29923656335158,0.297703016620127,0.0389929668577388,0.002,0.0372128770775158
"TPL_018","TPL_018_STATE_004","TPL_018_RUN_011","Broad_HFS","none",39.1281359827203,49.5680954744484,10.4399594917281,35,34,"shifted_gamma","regular",0.374345898563042,9.24773531360552,0.02,0.30705763210965,0.50301409111795,0.347068355440944,0.143888008777895,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_018_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",5.60405739368557,0.534947757864567,"none","canonical_pause",,"not_applicable","not_applicable","S0023",1,0.1,"holdout",3.91281359827203,4.95680954744484,1.04399594917281,0.0374345898563042,0.002,0.030705763210965
"TPL_018","TPL_018_STATE_005","TPL_018_RUN_013","Broad_HFS","none",54.4974425029852,61.5862430156376,7.0888005126524,35,34,"shifted_gamma","intermediate",0.233378430884331,4.51455194107257,0.02,0.20849413272507,0.611618795806899,0.507361955441708,0.324382204579084,TRUE,"strong","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_018_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",2.0293519972798,3.55593961535878,"canonical_pause","none",,"not_applicable","not_applicable","S0023",1,0.1,"holdout",5.44974425029852,6.15862430156376,0.70888005126524,0.0233378430884331,0.002,0.020849413272507
"TPL_018","TPL_018_STATE_001","TPL_018_RUN_001","Broad_HFS","none",0,4.89085939255675,4.89085939255675,22,21,"shifted_gamma","irregular",0.267521154833958,1.16119253884535,0.02,0.232898066312226,0.773352493836019,0.682251355674181,0.485904803873105,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,5.59781217337077,"none","none",,"not_applicable","not_applicable","S0017",4,0.4,"holdout",0,1.9563437570227,1.9563437570227,0.107008461933583,0.008,0.0931592265248904
"TPL_018","TPL_018_STATE_002","TPL_018_RUN_003","Tonic","stn_like_empirical",11.7188525301458,16.0981807600143,4.37932822986847,9,8,"shifted_gamma","stn_like_empirical",0.577794011235237,6.22111365012825,0.02,0.547416028733559,0.278462052251773,0.282606066607266,0.105560197485553,FALSE,"none","no_evidence","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.554771747402593,"ambiguous","short_state","S0017",4,0.4,"holdout",4.68754101205832,6.43927230400571,1.75173129194739,0.231117604494095,0.008,0.218966411493424
"TPL_018","TPL_018_STATE_003","TPL_018_RUN_009","Tonic","generic_stress",30.0153354673145,32.9923656335158,2.97703016620127,9,8,"shifted_gamma","generic_stress",0.389929668577388,3.38894969155081,0.02,0.372128770775158,0.727814409253785,0.511564366324081,0.282066719296592,FALSE,"none","no_evidence","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.411938231373667,"no_evidence","low_regularity_evidence;short_state","S0017",4,0.4,"holdout",12.0061341869258,13.1969462534063,1.19081206648051,0.155971867430955,0.008,0.148851508310063
"TPL_018","TPL_018_STATE_004","TPL_018_RUN_011","Broad_HFS","none",39.1281359827203,49.5680954744484,10.4399594917281,35,34,"shifted_gamma","regular",0.374345898563042,9.24773531360552,0.02,0.30705763210965,0.50301409111795,0.347068355440944,0.143888008777895,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_018_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",5.60405739368557,0.534947757864567,"none","canonical_pause",,"not_applicable","not_applicable","S0017",4,0.4,"holdout",15.6512543930881,19.8272381897794,4.17598379669124,0.149738359425217,0.008,0.12282305284386
"TPL_018","TPL_018_STATE_005","TPL_018_RUN_013","Broad_HFS","none",54.4974425029852,61.5862430156376,7.0888005126524,35,34,"shifted_gamma","intermediate",0.233378430884331,4.51455194107257,0.02,0.20849413272507,0.611618795806899,0.507361955441708,0.324382204579084,TRUE,"strong","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_018_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",2.0293519972798,3.55593961535878,"canonical_pause","none",,"not_applicable","not_applicable","S0017",4,0.4,"holdout",21.7989770011941,24.634497206255,2.83552020506096,0.0933513723537326,0.008,0.0833976530900282
"TPL_018","TPL_018_STATE_001","TPL_018_RUN_001","Broad_HFS","none",0,4.89085939255675,4.89085939255675,22,21,"shifted_gamma","irregular",0.267521154833958,1.16119253884535,0.02,0.232898066312226,0.773352493836019,0.682251355674181,0.485904803873105,FALSE,"none","not_applicable","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","recording_edge_unobservable","clear",,5.59781217337077,"none","none",,"not_applicable","not_applicable","S0032",10,1,"holdout",0,4.89085939255675,4.89085939255675,0.267521154833958,0.02,0.232898066312226
"TPL_018","TPL_018_STATE_002","TPL_018_RUN_003","Tonic","stn_like_empirical",11.7188525301458,16.0981807600143,4.37932822986847,9,8,"shifted_gamma","stn_like_empirical",0.577794011235237,6.22111365012825,0.02,0.547416028733559,0.278462052251773,0.282606066607266,0.105560197485553,FALSE,"none","no_evidence","core","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.554771747402593,"ambiguous","short_state","S0032",10,1,"holdout",11.7188525301458,16.0981807600143,4.37932822986847,0.577794011235237,0.02,0.547416028733559
"TPL_018","TPL_018_STATE_003","TPL_018_RUN_009","Tonic","generic_stress",30.0153354673145,32.9923656335158,2.97703016620127,9,8,"shifted_gamma","generic_stress",0.389929668577388,3.38894969155081,0.02,0.372128770775158,0.727814409253785,0.511564366324081,0.282066719296592,FALSE,"none","no_evidence","deep","not_applicable","not_applicable","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.411938231373667,"no_evidence","low_regularity_evidence;short_state","S0032",10,1,"holdout",30.0153354673145,32.9923656335158,2.97703016620127,0.389929668577388,0.02,0.372128770775158
"TPL_018","TPL_018_STATE_004","TPL_018_RUN_011","Broad_HFS","none",39.1281359827203,49.5680954744484,10.4399594917281,35,34,"shifted_gamma","regular",0.374345898563042,9.24773531360552,0.02,0.30705763210965,0.50301409111795,0.347068355440944,0.143888008777895,TRUE,"moderate","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","TPL_018_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",5.60405739368557,0.534947757864567,"none","canonical_pause",,"not_applicable","not_applicable","S0032",10,1,"holdout",39.1281359827203,49.5680954744484,10.4399594917281,0.374345898563042,0.02,0.30705763210965
"TPL_018","TPL_018_STATE_005","TPL_018_RUN_013","Broad_HFS","none",54.4974425029852,61.5862430156376,7.0888005126524,35,34,"shifted_gamma","intermediate",0.233378430884331,4.51455194107257,0.02,0.20849413272507,0.611618795806899,0.507361955441708,0.324382204579084,TRUE,"strong","not_applicable","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","TPL_018_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",2.0293519972798,3.55593961535878,"canonical_pause","none",,"not_applicable","not_applicable","S0032",10,1,"holdout",54.4974425029852,61.5862430156376,7.0888005126524,0.233378430884331,0.02,0.20849413272507
"TPL_019","TPL_019_STATE_001","TPL_019_RUN_002","Broad_HFS","none",6.76201479958493,12.8589508346911,6.09693603510613,20,19,"shifted_gamma","irregular",0.326920297071338,1.51630984211806,0.02,0.320891370268744,0.543070347003795,0.5853422721421,0.397820704242048,FALSE,"none","not_applicable","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","none","ambiguous_or_edge","clear","ambiguous",3.39611407136755,1.21332313429076,"none","none",,"not_applicable","not_applicable","S0047",1,0.1,"holdout",0.676201479958493,1.28589508346911,0.609693603510613,0.0326920297071338,0.002,0.0320891370268744
