"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_010","TPL_010_STATE_003","TPL_010_RUN_011","Broad_HFS","none",37.2236739851319,44.9588080332413,7.73513404810934,34,33,"shifted_gamma","regular",0.234147716877051,11.0464744297788,0.02,0.234398001457859,0.280636848952914,0.34015916992253,0.12787920356067,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",9.67113527075958,0.298471109385793,"none","none",,"not_applicable","not_applicable","S0002",10,1,"holdout",37.2236739851319,44.9588080332413,7.73513404810934,0.234147716877051,0.02,0.234398001457859
"TPL_010","TPL_010_STATE_004","TPL_010_RUN_013","Broad_HFS","none",45.3495759095543,52.5703985320665,7.22082262251217,35,34,"shifted_gamma","intermediate",0.241395782115869,2.87174848378636,0.02,0.21237713595624,0.673276845994376,0.569209683342786,0.367715879576536,TRUE,"moderate","not_applicable","TPL_010_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",0.607481134535757,2.08898995001762,"none","canonical_pause",,"not_applicable","not_applicable","S0002",10,1,"holdout",45.3495759095543,52.5703985320665,7.22082262251217,0.241395782115869,0.02,0.21237713595624
"TPL_010","TPL_010_STATE_005","TPL_010_RUN_015","Broad_HFS","none",56.1656253186315,62.5336348162244,6.36800949759294,34,33,"shifted_gamma","irregular",0.227044898685999,1.7146353000775,0.02,0.192969984775544,0.709670055146564,0.604690554093999,0.428571540476936,TRUE,"weak","not_applicable","TPL_010_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",1.64536995394588,,"canonical_pause","none",,"not_applicable","not_applicable","S0002",10,1,"holdout",56.1656253186315,62.5336348162244,6.36800949759294,0.227044898685999,0.02,0.192969984775544
"TPL_011","TPL_011_STATE_001","TPL_011_RUN_002","Broad_HFS","none",4.22007746221498,9.64703684859987,5.4269593863849,35,34,"shifted_gamma","intermediate",0.19399833209347,4.03898088275455,0.02,0.159616452540732,0.587552361943188,0.563774533727858,0.353875921268962,TRUE,"moderate","not_applicable","none","clear_or_hard_cut","clear","clear",47.2012550547959,4.52350927958229,"none","none",,"not_applicable","not_applicable","S0050",1,0.1,"holdout",0.422007746221498,0.964703684859987,0.54269593863849,0.019399833209347,0.002,0.0159616452540732
"TPL_011","TPL_011_STATE_002","TPL_011_RUN_004","Broad_HFS","none",10.924434889614,17.4117079765541,6.48727308694005,32,31,"shifted_gamma","regular",0.236669873045757,8.62404128909111,0.02,0.20926687377226,0.467538106001303,0.330156804015083,0.127493452997612,TRUE,"weak","not_applicable","none","clear_or_hard_cut","clear","clear",3.02713151092452,4.57712077158654,"none","none",,"not_applicable","not_applicable","S0050",1,0.1,"holdout",1.0924434889614,1.74117079765541,0.648727308694005,0.0236669873045757,0.002,0.020926687377226
"TPL_011","TPL_011_STATE_003","TPL_011_RUN_005","Tonic","generic_stress",17.4117079765541,34.5974576146969,17.1857496381429,18,17,"shifted_gamma","generic_stress",1.04561304602539,23.9786999719217,0.02,1.01092644930252,0.189029450556014,0.284847650542173,0.0777255084630839,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.832296846236156,"eligible","pre_frozen_timestamp_evidence_contract_met","S0050",1,0.1,"holdout",1.74117079765541,3.45974576146969,1.71857496381429,0.104561304602539,0.002,0.101092644930252
"TPL_011","TPL_011_STATE_004","TPL_011_RUN_009","Broad_HFS","none",39.0511403040752,43.0172958728004,3.96615556872521,25,24,"shifted_gamma","irregular",0.201187664293684,1.30481901078019,0.02,0.165256482030217,0.781085078497396,0.771108852613387,0.585459377595572,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.396986233399696,3.35596518848423,"none","none",,"not_applicable","not_applicable","S0050",1,0.1,"holdout",3.90511403040752,4.30172958728004,0.396615556872521,0.0201187664293684,0.002,0.0165256482030217
"TPL_011","TPL_011_STATE_005","TPL_011_RUN_010","Tonic","stn_like_empirical",43.0172958728004,50.0312105078204,7.01391463501994,17,16,"shifted_gamma","stn_like_empirical",0.448010885948315,68.2013603905216,0.02,0.438369664688747,0.132887360941117,0.181343408071816,0.0332692582560061,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.885722457479769,"eligible","pre_frozen_timestamp_evidence_contract_met","S0050",1,0.1,"holdout",4.30172958728004,5.00312105078204,0.701391463501994,0.0448010885948315,0.002,0.0438369664688747
"TPL_011","TPL_011_STATE_001","TPL_011_RUN_002","Broad_HFS","none",4.22007746221498,9.64703684859987,5.4269593863849,35,34,"shifted_gamma","intermediate",0.19399833209347,4.03898088275455,0.02,0.159616452540732,0.587552361943188,0.563774533727858,0.353875921268962,TRUE,"moderate","not_applicable","none","clear_or_hard_cut","clear","clear",47.2012550547959,4.52350927958229,"none","none",,"not_applicable","not_applicable","S0034",4,0.4,"holdout",1.68803098488599,3.85881473943995,2.17078375455396,0.0775993328373879,0.008,0.0638465810162929
"TPL_011","TPL_011_STATE_002","TPL_011_RUN_004","Broad_HFS","none",10.924434889614,17.4117079765541,6.48727308694005,32,31,"shifted_gamma","regular",0.236669873045757,8.62404128909111,0.02,0.20926687377226,0.467538106001303,0.330156804015083,0.127493452997612,TRUE,"weak","not_applicable","none","clear_or_hard_cut","clear","clear",3.02713151092452,4.57712077158654,"none","none",,"not_applicable","not_applicable","S0034",4,0.4,"holdout",4.36977395584561,6.96468319062163,2.59490923477602,0.094667949218303,0.008,0.0837067495089039
"TPL_011","TPL_011_STATE_003","TPL_011_RUN_005","Tonic","generic_stress",17.4117079765541,34.5974576146969,17.1857496381429,18,17,"shifted_gamma","generic_stress",1.04561304602539,23.9786999719217,0.02,1.01092644930252,0.189029450556014,0.284847650542173,0.0777255084630839,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.832296846236156,"eligible","pre_frozen_timestamp_evidence_contract_met","S0034",4,0.4,"holdout",6.96468319062163,13.8389830458788,6.87429985525714,0.418245218410157,0.008,0.404370579721008
"TPL_011","TPL_011_STATE_004","TPL_011_RUN_009","Broad_HFS","none",39.0511403040752,43.0172958728004,3.96615556872521,25,24,"shifted_gamma","irregular",0.201187664293684,1.30481901078019,0.02,0.165256482030217,0.781085078497396,0.771108852613387,0.585459377595572,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.396986233399696,3.35596518848423,"none","none",,"not_applicable","not_applicable","S0034",4,0.4,"holdout",15.6204561216301,17.2069183491202,1.58646222749009,0.0804750657174736,0.008,0.0661025928120868
"TPL_011","TPL_011_STATE_005","TPL_011_RUN_010","Tonic","stn_like_empirical",43.0172958728004,50.0312105078204,7.01391463501994,17,16,"shifted_gamma","stn_like_empirical",0.448010885948315,68.2013603905216,0.02,0.438369664688747,0.132887360941117,0.181343408071816,0.0332692582560061,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.885722457479769,"eligible","pre_frozen_timestamp_evidence_contract_met","S0034",4,0.4,"holdout",17.2069183491202,20.0124842031281,2.80556585400798,0.179204354379326,0.008,0.175347865875499
"TPL_011","TPL_011_STATE_001","TPL_011_RUN_002","Broad_HFS","none",4.22007746221498,9.64703684859987,5.4269593863849,35,34,"shifted_gamma","intermediate",0.19399833209347,4.03898088275455,0.02,0.159616452540732,0.587552361943188,0.563774533727858,0.353875921268962,TRUE,"moderate","not_applicable","none","clear_or_hard_cut","clear","clear",47.2012550547959,4.52350927958229,"none","none",,"not_applicable","not_applicable","S0046",10,1,"holdout",4.22007746221498,9.64703684859987,5.4269593863849,0.19399833209347,0.02,0.159616452540732
"TPL_011","TPL_011_STATE_002","TPL_011_RUN_004","Broad_HFS","none",10.924434889614,17.4117079765541,6.48727308694005,32,31,"shifted_gamma","regular",0.236669873045757,8.62404128909111,0.02,0.20926687377226,0.467538106001303,0.330156804015083,0.127493452997612,TRUE,"weak","not_applicable","none","clear_or_hard_cut","clear","clear",3.02713151092452,4.57712077158654,"none","none",,"not_applicable","not_applicable","S0046",10,1,"holdout",10.924434889614,17.4117079765541,6.48727308694005,0.236669873045757,0.02,0.20926687377226
"TPL_011","TPL_011_STATE_003","TPL_011_RUN_005","Tonic","generic_stress",17.4117079765541,34.5974576146969,17.1857496381429,18,17,"shifted_gamma","generic_stress",1.04561304602539,23.9786999719217,0.02,1.01092644930252,0.189029450556014,0.284847650542173,0.0777255084630839,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.832296846236156,"eligible","pre_frozen_timestamp_evidence_contract_met","S0046",10,1,"holdout",17.4117079765541,34.5974576146969,17.1857496381429,1.04561304602539,0.02,1.01092644930252
"TPL_011","TPL_011_STATE_004","TPL_011_RUN_009","Broad_HFS","none",39.0511403040752,43.0172958728004,3.96615556872521,25,24,"shifted_gamma","irregular",0.201187664293684,1.30481901078019,0.02,0.165256482030217,0.781085078497396,0.771108852613387,0.585459377595572,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.396986233399696,3.35596518848423,"none","none",,"not_applicable","not_applicable","S0046",10,1,"holdout",39.0511403040752,43.0172958728004,3.96615556872521,0.201187664293684,0.02,0.165256482030217
"TPL_011","TPL_011_STATE_005","TPL_011_RUN_010","Tonic","stn_like_empirical",43.0172958728004,50.0312105078204,7.01391463501994,17,16,"shifted_gamma","stn_like_empirical",0.448010885948315,68.2013603905216,0.02,0.438369664688747,0.132887360941117,0.181343408071816,0.0332692582560061,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.885722457479769,"eligible","pre_frozen_timestamp_evidence_contract_met","S0046",10,1,"holdout",43.0172958728004,50.0312105078204,7.01391463501994,0.448010885948315,0.02,0.438369664688747
"TPL_012","TPL_012_STATE_001","TPL_012_RUN_001","Tonic","generic_stress",0,12.2075830892282,12.2075830892282,15,14,"shifted_gamma","generic_stress",0.937636054621544,20.4995448463596,0.02,0.87197022065916,0.129772667087597,0.149142159716867,0.0248226159439081,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.795752640033437,"eligible","pre_frozen_timestamp_evidence_contract_met","S0016",1,0.1,"holdout",0,1.22075830892282,1.22075830892282,0.0937636054621544,0.002,0.087197022065916
"TPL_012","TPL_012_STATE_002","TPL_012_RUN_003","Tonic","stn_like_empirical",17.8385075580883,23.7587707264146,5.92026316832632,16,15,"shifted_gamma","stn_like_empirical",0.41765051651746,41.1975772771984,0.02,0.394684211221755,0.14646606215936,0.208237456950568,0.0398082591396927,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.833590486496694,"eligible","pre_frozen_timestamp_evidence_contract_met","S0016",1,0.1,"holdout",1.78385075580883,2.37587707264146,0.592026316832632,0.041765051651746,0.002,0.0394684211221755
"TPL_012","TPL_012_STATE_003","TPL_012_RUN_005","Broad_HFS","none",27.3466440468824,33.6497405200556,6.30309647317324,29,28,"shifted_gamma","regular",0.220995693607256,8.07733780145645,0.02,0.225110588327616,0.345578363660284,0.360694116290679,0.147730810451086,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",1.79905150691052,0.566948911538726,"none","none",,"not_applicable","not_applicable","S0016",1,0.1,"holdout",2.73466440468824,3.36497405200556,0.630309647317325,0.0220995693607256,0.002,0.0225110588327616
"TPL_012","TPL_012_STATE_004","TPL_012_RUN_008","Broad_HFS","none",35.1623795606538,41.3569886448616,6.19460908420779,32,31,"shifted_gamma","intermediate",0.228109810422175,3.14904462327249,0.02,0.199826099490574,0.654474128779004,0.582015753550513,0.352226616039293,TRUE,"moderate","not_applicable","TPL_012_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",1.83000664889723,0.531206573813195,"none","canonical_pause",,"not_applicable","not_applicable","S0016",1,0.1,"holdout",3.51623795606538,4.13569886448616,0.619460908420779,0.0228109810422175,0.002,0.0199826099490574
"TPL_012","TPL_012_STATE_005","TPL_012_RUN_010","Broad_HFS","none",44.2377716485233,50.7786831261083,6.54091147758494,35,34,"shifted_gamma","irregular",0.236648079459555,1.71748456649948,0.02,0.192379749340733,0.64339755336344,0.620353826899096,0.391909398837918,TRUE,"strong","not_applicable","TPL_012_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",1.88250682370445,4.60591603711218,"canonical_pause","none",,"not_applicable","not_applicable","S0016",1,0.1,"holdout",4.42377716485233,5.07786831261083,0.654091147758494,0.0236648079459555,0.002,0.0192379749340734
"TPL_012","TPL_012_STATE_001","TPL_012_RUN_001","Tonic","generic_stress",0,12.2075830892282,12.2075830892282,15,14,"shifted_gamma","generic_stress",0.937636054621544,20.4995448463596,0.02,0.87197022065916,0.129772667087597,0.149142159716867,0.0248226159439081,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.795752640033437,"eligible","pre_frozen_timestamp_evidence_contract_met","S0031",4,0.4,"holdout",0,4.8830332356913,4.8830332356913,0.375054421848618,0.008,0.348788088263664
"TPL_012","TPL_012_STATE_002","TPL_012_RUN_003","Tonic","stn_like_empirical",17.8385075580883,23.7587707264146,5.92026316832632,16,15,"shifted_gamma","stn_like_empirical",0.41765051651746,41.1975772771984,0.02,0.394684211221755,0.14646606215936,0.208237456950568,0.0398082591396927,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.833590486496694,"eligible","pre_frozen_timestamp_evidence_contract_met","S0031",4,0.4,"holdout",7.13540302323531,9.50350829056583,2.36810526733053,0.167060206606984,0.008,0.157873684488702
"TPL_012","TPL_012_STATE_003","TPL_012_RUN_005","Broad_HFS","none",27.3466440468824,33.6497405200556,6.30309647317324,29,28,"shifted_gamma","regular",0.220995693607256,8.07733780145645,0.02,0.225110588327616,0.345578363660284,0.360694116290679,0.147730810451086,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",1.79905150691052,0.566948911538726,"none","none",,"not_applicable","not_applicable","S0031",4,0.4,"holdout",10.9386576187529,13.4598962080222,2.5212385892693,0.0883982774429023,0.008,0.0900442353310464
"TPL_012","TPL_012_STATE_004","TPL_012_RUN_008","Broad_HFS","none",35.1623795606538,41.3569886448616,6.19460908420779,32,31,"shifted_gamma","intermediate",0.228109810422175,3.14904462327249,0.02,0.199826099490574,0.654474128779004,0.582015753550513,0.352226616039293,TRUE,"moderate","not_applicable","TPL_012_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",1.83000664889723,0.531206573813195,"none","canonical_pause",,"not_applicable","not_applicable","S0031",4,0.4,"holdout",14.0649518242615,16.5427954579446,2.47784363368312,0.0912439241688699,0.008,0.0799304397962296
"TPL_012","TPL_012_STATE_005","TPL_012_RUN_010","Broad_HFS","none",44.2377716485233,50.7786831261083,6.54091147758494,35,34,"shifted_gamma","irregular",0.236648079459555,1.71748456649948,0.02,0.192379749340733,0.64339755336344,0.620353826899096,0.391909398837918,TRUE,"strong","not_applicable","TPL_012_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",1.88250682370445,4.60591603711218,"canonical_pause","none",,"not_applicable","not_applicable","S0031",4,0.4,"holdout",17.6951086594093,20.3114732504433,2.61636459103398,0.0946592317838222,0.008,0.0769518997362934
"TPL_012","TPL_012_STATE_001","TPL_012_RUN_001","Tonic","generic_stress",0,12.2075830892282,12.2075830892282,15,14,"shifted_gamma","generic_stress",0.937636054621544,20.4995448463596,0.02,0.87197022065916,0.129772667087597,0.149142159716867,0.0248226159439081,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.795752640033437,"eligible","pre_frozen_timestamp_evidence_contract_met","S0057",10,1,"holdout",0,12.2075830892282,12.2075830892282,0.937636054621544,0.02,0.87197022065916
"TPL_012","TPL_012_STATE_002","TPL_012_RUN_003","Tonic","stn_like_empirical",17.8385075580883,23.7587707264146,5.92026316832632,16,15,"shifted_gamma","stn_like_empirical",0.41765051651746,41.1975772771984,0.02,0.394684211221755,0.14646606215936,0.208237456950568,0.0398082591396927,FALSE,"none","eligible","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.833590486496694,"eligible","pre_frozen_timestamp_evidence_contract_met","S0057",10,1,"holdout",17.8385075580883,23.7587707264146,5.92026316832632,0.41765051651746,0.02,0.394684211221755
"TPL_012","TPL_012_STATE_003","TPL_012_RUN_005","Broad_HFS","none",27.3466440468824,33.6497405200556,6.30309647317324,29,28,"shifted_gamma","regular",0.220995693607256,8.07733780145645,0.02,0.225110588327616,0.345578363660284,0.360694116290679,0.147730810451086,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",1.79905150691052,0.566948911538726,"none","none",,"not_applicable","not_applicable","S0057",10,1,"holdout",27.3466440468824,33.6497405200556,6.30309647317324,0.220995693607256,0.02,0.225110588327616
"TPL_012","TPL_012_STATE_004","TPL_012_RUN_008","Broad_HFS","none",35.1623795606538,41.3569886448616,6.19460908420779,32,31,"shifted_gamma","intermediate",0.228109810422175,3.14904462327249,0.02,0.199826099490574,0.654474128779004,0.582015753550513,0.352226616039293,TRUE,"moderate","not_applicable","TPL_012_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",1.83000664889723,0.531206573813195,"none","canonical_pause",,"not_applicable","not_applicable","S0057",10,1,"holdout",35.1623795606538,41.3569886448616,6.19460908420779,0.228109810422175,0.02,0.199826099490574
"TPL_012","TPL_012_STATE_005","TPL_012_RUN_010","Broad_HFS","none",44.2377716485233,50.7786831261083,6.54091147758494,35,34,"shifted_gamma","irregular",0.236648079459555,1.71748456649948,0.02,0.192379749340733,0.64339755336344,0.620353826899096,0.391909398837918,TRUE,"strong","not_applicable","TPL_012_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",1.88250682370445,4.60591603711218,"canonical_pause","none",,"not_applicable","not_applicable","S0057",10,1,"holdout",44.2377716485233,50.7786831261083,6.54091147758494,0.236648079459555,0.02,0.192379749340733
"TPL_013","TPL_013_STATE_001","TPL_013_RUN_004","Tonic","generic_stress",1.96616684319683,12.7098232698084,10.7436564266116,13,12,"shifted_gamma","generic_stress",0.818881086236797,9.33115491922945,0.02,0.895304702217633,0.223743100577025,0.257491819166234,0.0672111173202777,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.745679170080681,"eligible","pre_frozen_timestamp_evidence_contract_met","S0012",1,0.1,"holdout",0.196616684319683,1.27098232698084,1.07436564266116,0.0818881086236797,0.002,0.0895304702217633
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_006","Broad_HFS","none",16.3371094058191,22.5379702771596,6.20086087134052,34,33,"shifted_gamma","irregular",0.199610546384938,1.7236885964172,0.02,0.187904874889107,0.908796142699563,0.538367456927201,0.369595927768269,TRUE,"strong","not_applicable","none","clear_or_hard_cut","clear","clear",3.46120646613066,2.23991930988531,"none","none",,"not_applicable","not_applicable","S0012",1,0.1,"holdout",1.63371094058191,2.25379702771596,0.620086087134052,0.0199610546384938,0.002,0.0187904874889107
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_009","Broad_HFS","none",25.232327939528,31.3095335243441,6.07720558481605,25,24,"shifted_gamma","intermediate",0.293555970289744,4.59225828358904,0.02,0.253216899367336,0.440481861286079,0.462630881516168,0.258718401270198,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.325136782219599,1.13155829849087,"none","none",,"not_applicable","not_applicable","S0012",1,0.1,"holdout",2.5232327939528,3.13095335243441,0.607720558481605,0.0293555970289744,0.002,0.0253216899367336
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_013","Broad_HFS","none",39.5288796670176,48.7699013975907,9.24102173057305,34,33,"shifted_gamma","regular",0.309453657274134,8.72109963325784,0.02,0.280030961532517,0.469934088996907,0.356201113628862,0.16382746936517,TRUE,"moderate","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",2.43047625632202,,"none","none",,"not_applicable","not_applicable","S0012",1,0.1,"holdout",3.95288796670176,4.87699013975907,0.924102173057305,0.0309453657274134,0.002,0.0280030961532517
"TPL_013","TPL_013_STATE_001","TPL_013_RUN_004","Tonic","generic_stress",1.96616684319683,12.7098232698084,10.7436564266116,13,12,"shifted_gamma","generic_stress",0.818881086236797,9.33115491922945,0.02,0.895304702217633,0.223743100577025,0.257491819166234,0.0672111173202777,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.745679170080681,"eligible","pre_frozen_timestamp_evidence_contract_met","S0022",4,0.4,"holdout",0.786466737278731,5.08392930792337,4.29746257064464,0.327552434494719,0.008,0.358121880887053
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_006","Broad_HFS","none",16.3371094058191,22.5379702771596,6.20086087134052,34,33,"shifted_gamma","irregular",0.199610546384938,1.7236885964172,0.02,0.187904874889107,0.908796142699563,0.538367456927201,0.369595927768269,TRUE,"strong","not_applicable","none","clear_or_hard_cut","clear","clear",3.46120646613066,2.23991930988531,"none","none",,"not_applicable","not_applicable","S0022",4,0.4,"holdout",6.53484376232763,9.01518811086384,2.48034434853621,0.0798442185539752,0.008,0.0751619499556427
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_009","Broad_HFS","none",25.232327939528,31.3095335243441,6.07720558481605,25,24,"shifted_gamma","intermediate",0.293555970289744,4.59225828358904,0.02,0.253216899367336,0.440481861286079,0.462630881516168,0.258718401270198,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.325136782219599,1.13155829849087,"none","none",,"not_applicable","not_applicable","S0022",4,0.4,"holdout",10.0929311758112,12.5238134097376,2.43088223392642,0.117422388115898,0.008,0.101286759746934
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_013","Broad_HFS","none",39.5288796670176,48.7699013975907,9.24102173057305,34,33,"shifted_gamma","regular",0.309453657274134,8.72109963325784,0.02,0.280030961532517,0.469934088996907,0.356201113628862,0.16382746936517,TRUE,"moderate","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",2.43047625632202,,"none","none",,"not_applicable","not_applicable","S0022",4,0.4,"holdout",15.8115518668071,19.5079605590363,3.69640869222922,0.123781462909654,0.008,0.112012384613007
"TPL_013","TPL_013_STATE_001","TPL_013_RUN_004","Tonic","generic_stress",1.96616684319683,12.7098232698084,10.7436564266116,13,12,"shifted_gamma","generic_stress",0.818881086236797,9.33115491922945,0.02,0.895304702217633,0.223743100577025,0.257491819166234,0.0672111173202777,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.745679170080681,"eligible","pre_frozen_timestamp_evidence_contract_met","S0053",10,1,"holdout",1.96616684319683,12.7098232698084,10.7436564266116,0.818881086236797,0.02,0.895304702217633
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_006","Broad_HFS","none",16.3371094058191,22.5379702771596,6.20086087134052,34,33,"shifted_gamma","irregular",0.199610546384938,1.7236885964172,0.02,0.187904874889107,0.908796142699563,0.538367456927201,0.369595927768269,TRUE,"strong","not_applicable","none","clear_or_hard_cut","clear","clear",3.46120646613066,2.23991930988531,"none","none",,"not_applicable","not_applicable","S0053",10,1,"holdout",16.3371094058191,22.5379702771596,6.20086087134052,0.199610546384938,0.02,0.187904874889107
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_009","Broad_HFS","none",25.232327939528,31.3095335243441,6.07720558481605,25,24,"shifted_gamma","intermediate",0.293555970289744,4.59225828358904,0.02,0.253216899367336,0.440481861286079,0.462630881516168,0.258718401270198,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.325136782219599,1.13155829849087,"none","none",,"not_applicable","not_applicable","S0053",10,1,"holdout",25.232327939528,31.3095335243441,6.07720558481605,0.293555970289744,0.02,0.253216899367336
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_013","Broad_HFS","none",39.5288796670176,48.7699013975907,9.24102173057305,34,33,"shifted_gamma","regular",0.309453657274134,8.72109963325784,0.02,0.280030961532517,0.469934088996907,0.356201113628862,0.16382746936517,TRUE,"moderate","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",2.43047625632202,,"none","none",,"not_applicable","not_applicable","S0053",10,1,"holdout",39.5288796670176,48.7699013975907,9.24102173057305,0.309453657274134,0.02,0.280030961532517
"TPL_014","TPL_014_STATE_001","TPL_014_RUN_001","Broad_HFS","none",0,7.51965237711059,7.51965237711059,35,34,"shifted_gamma","regular",0.278141765561886,6.46096270764247,0.02,0.221166246385606,0.391365173583981,0.351866396234273,0.154469050357935,TRUE,"strong","not_applicable","TPL_014_REGIME_01","ambiguous_or_edge","recording_edge_unobservable","hard_cut_canonical_pause",,1.25260281550909,"none","canonical_pause",,"not_applicable","not_applicable","S0033",1,0.1,"holdout",0,0.751965237711059,0.751965237711059,0.0278141765561886,0.002,0.0221166246385606
"TPL_014","TPL_014_STATE_002","TPL_014_RUN_003","Broad_HFS","none",10.3729829007244,16.0871843279651,5.71420142724066,32,31,"shifted_gamma","intermediate",0.234756364291534,4.90988084576093,0.02,0.184329078298086,0.526537934420979,0.352317711152874,0.148069247002545,TRUE,"weak","not_applicable","TPL_014_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",2.033069247715,2.15459014689586,"canonical_pause","none",,"not_applicable","not_applicable","S0033",1,0.1,"holdout",1.03729829007244,1.60871843279651,0.571420142724066,0.0234756364291534,0.002,0.0184329078298086
"TPL_014","TPL_014_STATE_005","TPL_014_RUN_010","Broad_HFS","none",41.1350547234057,46.4603622465914,5.32530752318566,22,21,"shifted_gamma","irregular",0.282274929382838,1.54293114126194,0.02,0.253586072532651,0.535715396549389,0.540125475380909,0.333382578225801,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",4.23226195853799,0.329194458505373,"none","none",,"not_applicable","not_applicable","S0033",1,0.1,"holdout",4.11350547234057,4.64603622465914,0.532530752318566,0.0282274929382838,0.002,0.0253586072532651
"TPL_014","TPL_014_STATE_001","TPL_014_RUN_001","Broad_HFS","none",0,7.51965237711059,7.51965237711059,35,34,"shifted_gamma","regular",0.278141765561886,6.46096270764247,0.02,0.221166246385606,0.391365173583981,0.351866396234273,0.154469050357935,TRUE,"strong","not_applicable","TPL_014_REGIME_01","ambiguous_or_edge","recording_edge_unobservable","hard_cut_canonical_pause",,1.25260281550909,"none","canonical_pause",,"not_applicable","not_applicable","S0051",4,0.4,"holdout",0,3.00786095084424,3.00786095084424,0.111256706224754,0.008,0.0884664985542422
