"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Phenotype_Label","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s"
"PHENO_0111","TPL_011","null_model_burst_like_excursion","none","TPL_011_STATE_004",97,105,40.1099749075127,40.8519866973917,9,10,0.742011789879073,0.0711280140725255,0.248257824276257,3.49029601786887,3.00836440316058,0.486741537359859,0.410568656840789,3.97663463659155,"ambiguous_burst_like","gamma_null_excursion_between_guard_bands","mechanism_negative_null_excursion_audit","exclude_primary_include_sensitivity","S0034",4,0.4,"holdout",16.0439899630051,16.3407946789567,0.296804715951629,0.0284512056290102,0.0993031297105027
"PHENO_0051","TPL_011","injected_rate_pulse","TPL_011_EVENT_002","none",15,18,6.61811803003852,6.8340631730981,4,5,0.215945143059584,0.0560498690459306,0.137555881939711,2.45416955081535,2.95981950281778,0.426044404828712,0.521223651098416,2.02425450246946,"no_burst_evidence","none","injected_burst","eligible","S0046",10,1,"holdout",6.61811803003852,6.8340631730981,0.215945143059584,0.0560498690459306,0.137555881939711
"PHENO_0052","TPL_011","injected_rate_pulse","TPL_011_EVENT_003","none",51,55,13.9172185873412,14.2390752711315,5,6,0.321856683790286,0.0615611985854416,0.205234247091793,3.33382474363207,3.02758390613184,0.197827859583498,0.331542393803676,2.94965309900902,"no_burst_evidence","none","injected_burst","eligible","S0046",10,1,"holdout",13.9172185873412,14.2390752711315,0.321856683790286,0.0615611985854416,0.205234247091793
"PHENO_0053","TPL_011","injected_rate_pulse","TPL_011_EVENT_005","none",88,92,38.3219470400968,39.0511403040752,5,6,0.729193263978427,0.150020528509887,0.581920246977195,3.8789374544754,6.05975349496735,0.284627241551705,0.262395373820296,3.45308169070666,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0046",10,1,"holdout",38.3219470400968,39.0511403040752,0.729193263978427,0.150020528509887,0.581920246977195
"PHENO_0054","TPL_011","injected_rate_pulse","TPL_011_EVENT_006","none",133,138,50.0312105078204,50.5638154814049,6,7,0.532604973584495,0.0898304482702552,0.391664173107976,4.36003805669157,3.46517059388652,0.511611301639938,0.285012173277744,3.86635591761555,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0046",10,1,"holdout",50.0312105078204,50.5638154814049,0.532604973584495,0.0898304482702552,0.391664173107976
"PHENO_0055","TPL_011","injected_rate_pulse","TPL_011_EVENT_007","none",140,146,51.0804877528484,51.5771671090267,7,8,0.496679356178271,0.0821154875022241,0.116600551904337,1.41995810353289,2.75247296916359,0.342805570442337,0.723679093727599,1.14651720017005,"no_burst_evidence","none","injected_burst","eligible","S0046",10,1,"holdout",51.0804877528484,51.5771671090267,0.496679356178271,0.0821154875022241,0.116600551904337
"PHENO_0111","TPL_011","null_model_burst_like_excursion","none","TPL_011_STATE_004",97,105,40.1099749075127,40.8519866973917,9,10,0.742011789879073,0.0711280140725255,0.248257824276257,3.49029601786887,3.00836440316058,0.486741537359859,0.410568656840789,3.97663463659155,"ambiguous_burst_like","gamma_null_excursion_between_guard_bands","mechanism_negative_null_excursion_audit","exclude_primary_include_sensitivity","S0046",10,1,"holdout",40.1099749075127,40.8519866973917,0.742011789879073,0.0711280140725255,0.248257824276257
"PHENO_0056","TPL_012","injected_rate_pulse","TPL_012_EVENT_003","none",61,64,33.6497405200556,34.0582207459214,4,5,0.408480225865838,0.100269057310502,0.256545710444387,2.55857307653691,2.74764021745262,0.386072638689154,0.488236267887493,2.09297776849544,"no_burst_evidence","none","injected_burst","eligible","S0016",1,0.1,"holdout",3.36497405200556,3.40582207459214,0.0408480225865838,0.0100269057310502,0.0256545710444387
"PHENO_0057","TPL_012","injected_rate_pulse","TPL_012_EVENT_004","none",83,88,38.5013126467634,38.7750836682564,6,7,0.273771021492974,0.045498239739264,0.228097281879028,5.0133210248612,5.87224551453684,0.232747665929969,0.225499047162586,4.3681034318721,"clear_burst_like","none","injected_burst","eligible","S0016",1,0.1,"holdout",3.85013126467634,3.87750836682564,0.0273771021492974,0.0045498239739264,0.0228097281879028
"PHENO_0058","TPL_012","injected_rate_pulse","TPL_012_EVENT_006","none",114,116,47.4821296652172,47.6112360087785,3,4,0.129106343561348,0.0461686403961181,0.166742245043585,3.61159097632003,4.36128586623782,0.337230725514335,0.305544797245575,2.55867891584979,"no_burst_evidence","none","injected_burst","eligible","S0016",1,0.1,"holdout",4.74821296652172,4.76112360087785,0.0129106343561348,0.00461686403961181,0.0166742245043585
"PHENO_0059","TPL_012","injected_rate_pulse","TPL_012_EVENT_007","none",136,140,52.3033130561695,52.6470079168816,5,6,0.34369486071203,0.0607975062306945,0.144654766327561,2.37928782438333,4.65379082855143,0.501082795370036,0.483024504181979,2.2725386776323,"no_burst_evidence","none","injected_burst","eligible","S0016",1,0.1,"holdout",5.23033130561695,5.26470079168816,0.034369486071203,0.00607975062306945,0.0144654766327561
"PHENO_0060","TPL_012","injected_rate_pulse","TPL_012_EVENT_008","none",142,149,53.1329629804612,53.9041162313044,8,9,0.771153250843222,0.0862106024596543,0.0653346515068123,0.757849378646766,1.70008981265578,0.380590414718016,1.7761696086207,-0.689628519455498,"no_burst_evidence","none","injected_burst","eligible","S0016",1,0.1,"holdout",5.31329629804612,5.39041162313044,0.0771153250843222,0.00862106024596543,0.00653346515068123
"PHENO_0112","TPL_012","null_model_burst_like_excursion","none","TPL_012_STATE_003",46,49,30.3464811785542,30.9444964728465,4,5,0.598015294292328,0.145743068494987,0.25892400457547,1.77657851758745,1.9040661142168,0.302778098686394,0.683505848632936,1.28009877186115,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0016",1,0.1,"holdout",3.03464811785542,3.09444964728465,0.0598015294292328,0.0145743068494987,0.025892400457547
"PHENO_0056","TPL_012","injected_rate_pulse","TPL_012_EVENT_003","none",61,64,33.6497405200556,34.0582207459214,4,5,0.408480225865838,0.100269057310502,0.256545710444387,2.55857307653691,2.74764021745262,0.386072638689154,0.488236267887493,2.09297776849544,"no_burst_evidence","none","injected_burst","eligible","S0031",4,0.4,"holdout",13.4598962080222,13.6232882983686,0.163392090346335,0.0401076229242008,0.102618284177755
"PHENO_0057","TPL_012","injected_rate_pulse","TPL_012_EVENT_004","none",83,88,38.5013126467634,38.7750836682564,6,7,0.273771021492974,0.045498239739264,0.228097281879028,5.0133210248612,5.87224551453684,0.232747665929969,0.225499047162586,4.3681034318721,"clear_burst_like","none","injected_burst","eligible","S0031",4,0.4,"holdout",15.4005250587054,15.5100334673026,0.10950840859719,0.0181992958957056,0.0912389127516111
"PHENO_0058","TPL_012","injected_rate_pulse","TPL_012_EVENT_006","none",114,116,47.4821296652172,47.6112360087785,3,4,0.129106343561348,0.0461686403961181,0.166742245043585,3.61159097632003,4.36128586623782,0.337230725514335,0.305544797245575,2.55867891584979,"no_burst_evidence","none","injected_burst","eligible","S0031",4,0.4,"holdout",18.9928518660869,19.0444944035114,0.0516425374245394,0.0184674561584472,0.0666968980174339
"PHENO_0059","TPL_012","injected_rate_pulse","TPL_012_EVENT_007","none",136,140,52.3033130561695,52.6470079168816,5,6,0.34369486071203,0.0607975062306945,0.144654766327561,2.37928782438333,4.65379082855143,0.501082795370036,0.483024504181979,2.2725386776323,"no_burst_evidence","none","injected_burst","eligible","S0031",4,0.4,"holdout",20.9213252224678,21.0588031667526,0.137477944284812,0.0243190024922778,0.0578619065310244
"PHENO_0060","TPL_012","injected_rate_pulse","TPL_012_EVENT_008","none",142,149,53.1329629804612,53.9041162313044,8,9,0.771153250843222,0.0862106024596543,0.0653346515068123,0.757849378646766,1.70008981265578,0.380590414718016,1.7761696086207,-0.689628519455498,"no_burst_evidence","none","injected_burst","eligible","S0031",4,0.4,"holdout",21.2531851921845,21.5616464925218,0.308461300337289,0.0344842409838617,0.0261338606027249
"PHENO_0112","TPL_012","null_model_burst_like_excursion","none","TPL_012_STATE_003",46,49,30.3464811785542,30.9444964728465,4,5,0.598015294292328,0.145743068494987,0.25892400457547,1.77657851758745,1.9040661142168,0.302778098686394,0.683505848632936,1.28009877186115,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0031",4,0.4,"holdout",12.1385924714217,12.3777985891386,0.239206117716931,0.0582972273979948,0.103569601830188
"PHENO_0056","TPL_012","injected_rate_pulse","TPL_012_EVENT_003","none",61,64,33.6497405200556,34.0582207459214,4,5,0.408480225865838,0.100269057310502,0.256545710444387,2.55857307653691,2.74764021745262,0.386072638689154,0.488236267887493,2.09297776849544,"no_burst_evidence","none","injected_burst","eligible","S0057",10,1,"holdout",33.6497405200556,34.0582207459214,0.408480225865838,0.100269057310502,0.256545710444387
"PHENO_0057","TPL_012","injected_rate_pulse","TPL_012_EVENT_004","none",83,88,38.5013126467634,38.7750836682564,6,7,0.273771021492974,0.045498239739264,0.228097281879028,5.0133210248612,5.87224551453684,0.232747665929969,0.225499047162586,4.3681034318721,"clear_burst_like","none","injected_burst","eligible","S0057",10,1,"holdout",38.5013126467634,38.7750836682564,0.273771021492974,0.045498239739264,0.228097281879028
"PHENO_0058","TPL_012","injected_rate_pulse","TPL_012_EVENT_006","none",114,116,47.4821296652172,47.6112360087785,3,4,0.129106343561348,0.0461686403961181,0.166742245043585,3.61159097632003,4.36128586623782,0.337230725514335,0.305544797245575,2.55867891584979,"no_burst_evidence","none","injected_burst","eligible","S0057",10,1,"holdout",47.4821296652172,47.6112360087785,0.129106343561348,0.0461686403961181,0.166742245043585
"PHENO_0059","TPL_012","injected_rate_pulse","TPL_012_EVENT_007","none",136,140,52.3033130561695,52.6470079168816,5,6,0.34369486071203,0.0607975062306945,0.144654766327561,2.37928782438333,4.65379082855143,0.501082795370036,0.483024504181979,2.2725386776323,"no_burst_evidence","none","injected_burst","eligible","S0057",10,1,"holdout",52.3033130561695,52.6470079168816,0.34369486071203,0.0607975062306945,0.144654766327561
"PHENO_0060","TPL_012","injected_rate_pulse","TPL_012_EVENT_008","none",142,149,53.1329629804612,53.9041162313044,8,9,0.771153250843222,0.0862106024596543,0.0653346515068123,0.757849378646766,1.70008981265578,0.380590414718016,1.7761696086207,-0.689628519455498,"no_burst_evidence","none","injected_burst","eligible","S0057",10,1,"holdout",53.1329629804612,53.9041162313044,0.771153250843222,0.0862106024596543,0.0653346515068123
"PHENO_0112","TPL_012","null_model_burst_like_excursion","none","TPL_012_STATE_003",46,49,30.3464811785542,30.9444964728465,4,5,0.598015294292328,0.145743068494987,0.25892400457547,1.77657851758745,1.9040661142168,0.302778098686394,0.683505848632936,1.28009877186115,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0057",10,1,"holdout",30.3464811785542,30.9444964728465,0.598015294292328,0.145743068494987,0.25892400457547
"PHENO_0061","TPL_013","injected_rate_pulse","TPL_013_EVENT_001","none",1,6,0,0.689316184315184,6,7,0.689316184315184,0.117209109629598,0.0827173251691419,0.705724371002761,1.77904248110246,0.30719119264962,1.57730250977771,-0.740422248452139,"no_burst_evidence","none","injected_burst","eligible","S0012",1,0.1,"holdout",0,0.0689316184315184,0.0689316184315184,0.0117209109629598,0.00827173251691419
"PHENO_0062","TPL_013","injected_rate_pulse","TPL_013_EVENT_002","none",8,14,1.27688708385388,1.96616684319683,7,8,0.689279759342946,0.0881908251419504,0.637423461110197,7.22777522587198,6.21153510164896,0.446551764875699,0.161593878200354,5.64506110228926,"clear_burst_like","none","injected_burst","eligible","S0012",1,0.1,"holdout",0.127688708385388,0.196616684319683,0.0689279759342946,0.00881908251419504,0.0637423461110197
"PHENO_0063","TPL_013","injected_rate_pulse","TPL_013_EVENT_004","none",39,46,19.1593788904612,19.4538841402722,8,9,0.294505249811053,0.0360109751159716,0.168678548152264,4.68408721532928,4.93136177118747,0.253619465231552,0.24818802051398,4.74111717291984,"clear_burst_like","none","injected_burst","eligible","S0012",1,0.1,"holdout",1.91593788904612,1.94538841402722,0.0294505249811053,0.00360109751159716,0.0168678548152264
"PHENO_0064","TPL_013","injected_rate_pulse","TPL_013_EVENT_005","none",63,70,24.4051829977295,25.232327939528,8,9,0.827144941798536,0.104206037479549,0.283904481957064,2.7244532929561,4.14846799510532,0.310335190608909,0.416830890003064,3.1594926376015,"no_burst_evidence","none","injected_burst","eligible","S0012",1,0.1,"holdout",2.44051829977295,2.5232327939528,0.0827144941798536,0.0104206037479549,0.0283904481957064
"PHENO_0065","TPL_013","injected_rate_pulse","TPL_013_EVENT_007","none",114,120,42.2313691838419,42.7167088088649,7,8,0.485339625023001,0.0651716509592557,0.336368783511905,5.16127455052808,4.96170444697446,0.33106029962853,0.260433747381015,4.70949484218721,"clear_burst_like","none","injected_burst","eligible","S0012",1,0.1,"holdout",4.22313691838419,4.27167088088649,0.0485339625023001,0.00651716509592557,0.0336368783511905
"PHENO_0113","TPL_013","null_model_burst_like_excursion","none","TPL_013_STATE_003",86,90,29.3955716793432,30.2255129234384,5,6,0.829941244095199,0.132154687747722,0.293987611324408,2.22457194924192,1.80731813899867,0.408921661300355,0.572530246577303,1.89494945507298,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0012",1,0.1,"holdout",2.93955716793432,3.02255129234384,0.0829941244095199,0.0132154687747722,0.0293987611324408
"PHENO_0061","TPL_013","injected_rate_pulse","TPL_013_EVENT_001","none",1,6,0,0.689316184315184,6,7,0.689316184315184,0.117209109629598,0.0827173251691419,0.705724371002761,1.77904248110246,0.30719119264962,1.57730250977771,-0.740422248452139,"no_burst_evidence","none","injected_burst","eligible","S0022",4,0.4,"holdout",0,0.275726473726074,0.275726473726074,0.0468836438518393,0.0330869300676568
"PHENO_0062","TPL_013","injected_rate_pulse","TPL_013_EVENT_002","none",8,14,1.27688708385388,1.96616684319683,7,8,0.689279759342946,0.0881908251419504,0.637423461110197,7.22777522587198,6.21153510164896,0.446551764875699,0.161593878200354,5.64506110228926,"clear_burst_like","none","injected_burst","eligible","S0022",4,0.4,"holdout",0.510754833541552,0.786466737278731,0.275711903737178,0.0352763300567802,0.254969384444079
"PHENO_0063","TPL_013","injected_rate_pulse","TPL_013_EVENT_004","none",39,46,19.1593788904612,19.4538841402722,8,9,0.294505249811053,0.0360109751159716,0.168678548152264,4.68408721532928,4.93136177118747,0.253619465231552,0.24818802051398,4.74111717291984,"clear_burst_like","none","injected_burst","eligible","S0022",4,0.4,"holdout",7.66375155618447,7.78155365610889,0.117802099924421,0.0144043900463886,0.0674714192609055
"PHENO_0064","TPL_013","injected_rate_pulse","TPL_013_EVENT_005","none",63,70,24.4051829977295,25.232327939528,8,9,0.827144941798536,0.104206037479549,0.283904481957064,2.7244532929561,4.14846799510532,0.310335190608909,0.416830890003064,3.1594926376015,"no_burst_evidence","none","injected_burst","eligible","S0022",4,0.4,"holdout",9.7620731990918,10.0929311758112,0.330857976719415,0.0416824149918195,0.113561792782825
"PHENO_0065","TPL_013","injected_rate_pulse","TPL_013_EVENT_007","none",114,120,42.2313691838419,42.7167088088649,7,8,0.485339625023001,0.0651716509592557,0.336368783511905,5.16127455052808,4.96170444697446,0.33106029962853,0.260433747381015,4.70949484218721,"clear_burst_like","none","injected_burst","eligible","S0022",4,0.4,"holdout",16.8925476735367,17.0866835235459,0.1941358500092,0.0260686603837023,0.134547513404762
"PHENO_0113","TPL_013","null_model_burst_like_excursion","none","TPL_013_STATE_003",86,90,29.3955716793432,30.2255129234384,5,6,0.829941244095199,0.132154687747722,0.293987611324408,2.22457194924192,1.80731813899867,0.408921661300355,0.572530246577303,1.89494945507298,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0022",4,0.4,"holdout",11.7582286717373,12.0902051693754,0.33197649763808,0.0528618750990888,0.117595044529763
"PHENO_0061","TPL_013","injected_rate_pulse","TPL_013_EVENT_001","none",1,6,0,0.689316184315184,6,7,0.689316184315184,0.117209109629598,0.0827173251691419,0.705724371002761,1.77904248110246,0.30719119264962,1.57730250977771,-0.740422248452139,"no_burst_evidence","none","injected_burst","eligible","S0053",10,1,"holdout",0,0.689316184315184,0.689316184315184,0.117209109629598,0.0827173251691419
"PHENO_0062","TPL_013","injected_rate_pulse","TPL_013_EVENT_002","none",8,14,1.27688708385388,1.96616684319683,7,8,0.689279759342946,0.0881908251419504,0.637423461110197,7.22777522587198,6.21153510164896,0.446551764875699,0.161593878200354,5.64506110228926,"clear_burst_like","none","injected_burst","eligible","S0053",10,1,"holdout",1.27688708385388,1.96616684319683,0.689279759342946,0.0881908251419504,0.637423461110197
"PHENO_0063","TPL_013","injected_rate_pulse","TPL_013_EVENT_004","none",39,46,19.1593788904612,19.4538841402722,8,9,0.294505249811053,0.0360109751159716,0.168678548152264,4.68408721532928,4.93136177118747,0.253619465231552,0.24818802051398,4.74111717291984,"clear_burst_like","none","injected_burst","eligible","S0053",10,1,"holdout",19.1593788904612,19.4538841402722,0.294505249811053,0.0360109751159716,0.168678548152264
"PHENO_0064","TPL_013","injected_rate_pulse","TPL_013_EVENT_005","none",63,70,24.4051829977295,25.232327939528,8,9,0.827144941798536,0.104206037479549,0.283904481957064,2.7244532929561,4.14846799510532,0.310335190608909,0.416830890003064,3.1594926376015,"no_burst_evidence","none","injected_burst","eligible","S0053",10,1,"holdout",24.4051829977295,25.232327939528,0.827144941798536,0.104206037479549,0.283904481957064
"PHENO_0065","TPL_013","injected_rate_pulse","TPL_013_EVENT_007","none",114,120,42.2313691838419,42.7167088088649,7,8,0.485339625023001,0.0651716509592557,0.336368783511905,5.16127455052808,4.96170444697446,0.33106029962853,0.260433747381015,4.70949484218721,"clear_burst_like","none","injected_burst","eligible","S0053",10,1,"holdout",42.2313691838419,42.7167088088649,0.485339625023001,0.0651716509592557,0.336368783511905
"PHENO_0113","TPL_013","null_model_burst_like_excursion","none","TPL_013_STATE_003",86,90,29.3955716793432,30.2255129234384,5,6,0.829941244095199,0.132154687747722,0.293987611324408,2.22457194924192,1.80731813899867,0.408921661300355,0.572530246577303,1.89494945507298,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0053",10,1,"holdout",29.3955716793432,30.2255129234384,0.829941244095199,0.132154687747722,0.293987611324408
"PHENO_0066","TPL_014","injected_rate_pulse","TPL_014_EVENT_001","none",10,13,2.11262182864008,2.29280022179008,4,5,0.180178393149995,0.0429443672928638,0.227183658518272,5.29018525221173,5.00926831732113,0.250385997410573,0.220687111394416,3.7094903944125,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0033",1,0.1,"holdout",0.211262182864008,0.229280022179008,0.0180178393149995,0.00429443672928638,0.0227183658518272
"PHENO_0067","TPL_014","injected_rate_pulse","TPL_014_EVENT_003","none",52,56,13.7150179815916,14.017575712616,5,6,0.302557731024459,0.0618433448585982,0.150870299028335,2.43955593561915,2.6739250240107,0.262571528331383,0.440939362692907,2.21379097160519,"no_burst_evidence","none","injected_burst","eligible","S0033",1,0.1,"holdout",1.37150179815916,1.4017575712616,0.0302557731024459,0.00618433448585982,0.0150870299028335
"PHENO_0068","TPL_014","injected_rate_pulse","TPL_014_EVENT_006","none",117,120,46.4603622465914,47.0705144638653,4,5,0.61015221727391,0.159290720319299,0.285841071672434,1.79446154238906,1.98108403644563,0.521677994621718,0.678517605268593,1.2881532486549,"no_burst_evidence","none","injected_burst","eligible","S0033",1,0.1,"holdout",4.64603622465914,4.70705144638653,0.061015221727391,0.0159290720319299,0.0285841071672434
"PHENO_0069","TPL_014","injected_rate_pulse","TPL_014_EVENT_007","none",122,126,47.7177451691683,48.2617304438592,5,6,0.543985274690914,0.115811637864494,0.157368765752807,1.35883378091014,2.24456806411464,0.338177134606696,0.762551734983719,0.853948970850937,"no_burst_evidence","none","injected_burst","eligible","S0033",1,0.1,"holdout",4.77177451691683,4.82617304438592,0.0543985274690914,0.0115811637864494,0.0157368765752807
"PHENO_0070","TPL_014","injected_rate_pulse","TPL_014_EVENT_008","none",128,130,48.8426435737272,49.0982490230745,3,4,0.255605449347268,0.0812613325571587,0.119136949509105,1.46609642938485,2.60876169778789,0.579617017119057,0.91365343095306,0.844445704875592,"no_burst_evidence","none","injected_burst","eligible","S0033",1,0.1,"holdout",4.88426435737272,4.90982490230745,0.0255605449347268,0.00812613325571587,0.0119136949509105
"PHENO_0114","TPL_014","null_model_burst_like_excursion","none","TPL_014_STATE_005",99,107,42.0047194415906,43.2179039200868,9,10,1.21318447849627,0.135625001498811,0.32569261720186,2.40142019246145,2.38469973193052,0.453141319304343,0.533418032470042,2.80013510013187,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0033",1,0.1,"holdout",4.20047194415906,4.32179039200868,0.121318447849627,0.0135625001498811,0.032569261720186
"PHENO_0066","TPL_014","injected_rate_pulse","TPL_014_EVENT_001","none",10,13,2.11262182864008,2.29280022179008,4,5,0.180178393149995,0.0429443672928638,0.227183658518272,5.29018525221173,5.00926831732113,0.250385997410573,0.220687111394416,3.7094903944125,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0051",4,0.4,"holdout",0.845048731456034,0.917120088716032,0.0720713572599978,0.0171777469171455,0.0908734634073087
"PHENO_0067","TPL_014","injected_rate_pulse","TPL_014_EVENT_003","none",52,56,13.7150179815916,14.017575712616,5,6,0.302557731024459,0.0618433448585982,0.150870299028335,2.43955593561915,2.6739250240107,0.262571528331383,0.440939362692907,2.21379097160519,"no_burst_evidence","none","injected_burst","eligible","S0051",4,0.4,"holdout",5.48600719263664,5.60703028504642,0.121023092409784,0.0247373379434393,0.060348119611334
"PHENO_0068","TPL_014","injected_rate_pulse","TPL_014_EVENT_006","none",117,120,46.4603622465914,47.0705144638653,4,5,0.61015221727391,0.159290720319299,0.285841071672434,1.79446154238906,1.98108403644563,0.521677994621718,0.678517605268593,1.2881532486549,"no_burst_evidence","none","injected_burst","eligible","S0051",4,0.4,"holdout",18.5841448986366,18.8282057855461,0.244060886909564,0.0637162881277198,0.114336428668973
"PHENO_0069","TPL_014","injected_rate_pulse","TPL_014_EVENT_007","none",122,126,47.7177451691683,48.2617304438592,5,6,0.543985274690914,0.115811637864494,0.157368765752807,1.35883378091014,2.24456806411464,0.338177134606696,0.762551734983719,0.853948970850937,"no_burst_evidence","none","injected_burst","eligible","S0051",4,0.4,"holdout",19.0870980676673,19.3046921775437,0.217594109876366,0.0463246551457976,0.0629475063011227
"PHENO_0070","TPL_014","injected_rate_pulse","TPL_014_EVENT_008","none",128,130,48.8426435737272,49.0982490230745,3,4,0.255605449347268,0.0812613325571587,0.119136949509105,1.46609642938485,2.60876169778789,0.579617017119057,0.91365343095306,0.844445704875592,"no_burst_evidence","none","injected_burst","eligible","S0051",4,0.4,"holdout",19.5370574294909,19.6392996092298,0.102242179738907,0.0325045330228635,0.047654779803642
"PHENO_0114","TPL_014","null_model_burst_like_excursion","none","TPL_014_STATE_005",99,107,42.0047194415906,43.2179039200868,9,10,1.21318447849627,0.135625001498811,0.32569261720186,2.40142019246145,2.38469973193052,0.453141319304343,0.533418032470042,2.80013510013187,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0051",4,0.4,"holdout",16.8018877766362,17.2871615680347,0.485273791398509,0.0542500005995245,0.130277046880744
"PHENO_0066","TPL_014","injected_rate_pulse","TPL_014_EVENT_001","none",10,13,2.11262182864008,2.29280022179008,4,5,0.180178393149995,0.0429443672928638,0.227183658518272,5.29018525221173,5.00926831732113,0.250385997410573,0.220687111394416,3.7094903944125,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0019",10,1,"holdout",2.11262182864008,2.29280022179008,0.180178393149995,0.0429443672928638,0.227183658518272
"PHENO_0067","TPL_014","injected_rate_pulse","TPL_014_EVENT_003","none",52,56,13.7150179815916,14.017575712616,5,6,0.302557731024459,0.0618433448585982,0.150870299028335,2.43955593561915,2.6739250240107,0.262571528331383,0.440939362692907,2.21379097160519,"no_burst_evidence","none","injected_burst","eligible","S0019",10,1,"holdout",13.7150179815916,14.017575712616,0.302557731024459,0.0618433448585982,0.150870299028335
"PHENO_0068","TPL_014","injected_rate_pulse","TPL_014_EVENT_006","none",117,120,46.4603622465914,47.0705144638653,4,5,0.61015221727391,0.159290720319299,0.285841071672434,1.79446154238906,1.98108403644563,0.521677994621718,0.678517605268593,1.2881532486549,"no_burst_evidence","none","injected_burst","eligible","S0019",10,1,"holdout",46.4603622465914,47.0705144638653,0.61015221727391,0.159290720319299,0.285841071672434
"PHENO_0069","TPL_014","injected_rate_pulse","TPL_014_EVENT_007","none",122,126,47.7177451691683,48.2617304438592,5,6,0.543985274690914,0.115811637864494,0.157368765752807,1.35883378091014,2.24456806411464,0.338177134606696,0.762551734983719,0.853948970850937,"no_burst_evidence","none","injected_burst","eligible","S0019",10,1,"holdout",47.7177451691683,48.2617304438592,0.543985274690914,0.115811637864494,0.157368765752807
"PHENO_0070","TPL_014","injected_rate_pulse","TPL_014_EVENT_008","none",128,130,48.8426435737272,49.0982490230745,3,4,0.255605449347268,0.0812613325571587,0.119136949509105,1.46609642938485,2.60876169778789,0.579617017119057,0.91365343095306,0.844445704875592,"no_burst_evidence","none","injected_burst","eligible","S0019",10,1,"holdout",48.8426435737272,49.0982490230745,0.255605449347268,0.0812613325571587,0.119136949509105
"PHENO_0114","TPL_014","null_model_burst_like_excursion","none","TPL_014_STATE_005",99,107,42.0047194415906,43.2179039200868,9,10,1.21318447849627,0.135625001498811,0.32569261720186,2.40142019246145,2.38469973193052,0.453141319304343,0.533418032470042,2.80013510013187,"no_burst_evidence","none","mechanism_negative_null_excursion_audit","eligible","S0019",10,1,"holdout",42.0047194415906,43.2179039200868,1.21318447849627,0.135625001498811,0.32569261720186
"PHENO_0071","TPL_015","injected_rate_pulse","TPL_015_EVENT_001","none",9,14,1.33504514785735,1.58115479062918,6,7,0.246109642771827,0.038980899952678,0.145233934875914,3.72577172544054,3.87621052402557,0.474262878652723,0.391701405988524,3.51303839813339,"ambiguous_burst_like","score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0013",1,0.1,"holdout",0.133504514785735,0.158115479062918,0.0246109642771827,0.0038980899952678,0.0145233934875914
"PHENO_0072","TPL_015","injected_rate_pulse","TPL_015_EVENT_002","none",38,44,6.40365536498559,7.23377505402718,7,8,0.830119689041588,0.108474811277587,0.229009740797065,2.11117897417705,2.16395189035252,0.653958148695311,0.572598154601293,2.10461674871225,"no_burst_evidence","none","injected_burst","eligible","S0013",1,0.1,"holdout",0.640365536498559,0.723377505402718,0.0830119689041588,0.0108474811277587,0.0229009740797065
"PHENO_0073","TPL_015","injected_rate_pulse","TPL_015_EVENT_003","none",85,91,17.5623086531861,18.0649034159375,7,8,0.502594762751432,0.0704082791297145,0.191446286002158,2.71908770344256,2.64927068520467,0.203371229868038,0.440358808058396,2.86976954131418,"no_burst_evidence","none","injected_burst","eligible","S0013",1,0.1,"holdout",1.75623086531861,1.80649034159375,0.0502594762751432,0.00704082791297145,0.0191446286002158
